t,R,D_eff,M_tau,R_ok,D_ok,M_ok,Pi_window,Access_all,dataset,subject,condition,filename,band,run,eyes
67.676,0.17128287990122157,59.89598985392807,0.002147243303836331,True,False,False,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-1_eeg.vhdr,gamma,1,
69.18,0.16225161150867184,59.88236620120355,0.00198141482155118,True,False,True,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-1_eeg.vhdr,gamma,1,
70.684,0.13060685134746056,59.82982245329997,0.002234327727051957,False,True,False,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-1_eeg.vhdr,gamma,1,
72.188,0.15501907992668446,59.78528912343532,0.001768134643531911,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-1_eeg.vhdr,gamma,1,
73.692,0.16478086821969593,59.82276786648788,0.0015294635110858921,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-1_eeg.vhdr,gamma,1,
75.196,0.13610205462414735,59.772089383188074,0.0015506948026506315,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-1_eeg.vhdr,gamma,1,
76.7,0.1461090956254469,59.77398239386703,0.00128917672127585,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-1_eeg.vhdr,gamma,1,
78.204,0.13586317596535977,59.770595661370294,0.0010526360502705339,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-1_eeg.vhdr,gamma,1,
79.708,0.14627858075963812,59.78589324489383,0.001481344616680407,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-1_eeg.vhdr,gamma,1,
81.212,0.16841803996300655,59.82048520661995,0.002299331881827581,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-1_eeg.vhdr,gamma,1,
82.716,0.17520878430172948,59.8381367772641,0.0019119709526936954,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-1_eeg.vhdr,gamma,1,
84.22,0.1445337269050306,59.75173722584511,0.002708887993277491,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-1_eeg.vhdr,gamma,1,
85.724,0.15671489220506624,59.79093146566081,0.0030434826904058147,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-1_eeg.vhdr,gamma,1,
87.228,0.1652179611591845,59.76816754035271,0.001814138348938749,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-1_eeg.vhdr,gamma,1,
1.5,0.14500153471095864,59.78372548078913,0.0035235557318563818,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
3.004,0.16615498323065309,59.89433161730364,0.0028734452350937284,True,False,False,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
4.508,0.17589514987614405,59.869138541823325,0.0026753787964502915,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
6.012,0.14136786070172982,59.804701751537955,0.0023374136291274498,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
7.516,0.1606827052678977,59.8729035662553,0.0011120073467518303,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
9.02,0.1731912123440641,59.9389466046939,0.00167191032642601,True,False,True,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
10.524,0.15652024628211245,59.86496933630225,0.0021591695151991536,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
12.028,0.1301297093495951,59.8247444862219,0.0024352007369044582,False,True,False,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
13.532,0.15226292917418546,59.84993464994988,0.0018254794805149684,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
15.036,0.15386531731678416,59.81185120330097,0.0013231573099385238,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
16.54,0.14444804961776753,59.824499100850936,0.0017177758979202993,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
18.044,0.15219121987702317,59.837484016615775,0.0012067517116672592,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
19.548,0.12849796514205886,59.73312995737046,0.0013287143874002728,False,False,True,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
21.052,0.1434608617535773,59.773686489926575,0.001444226325197614,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
22.556,0.16935108904218818,59.827788850772905,0.0024515829685695808,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
24.06,0.12203811800457219,59.68329346656607,0.002985114183517004,False,False,False,0.0,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
25.564,0.11722551746780217,59.80139396321728,0.003059857906523143,False,True,False,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
27.068,0.13538958715779162,59.910951661563196,0.0027180286088123976,True,False,False,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
28.572,0.14853605189804892,59.89557474503803,0.0020383425332725093,True,False,False,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
30.076,0.16454981656354625,59.86656799385933,0.0016790824773218205,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
31.58,0.12914909549600978,59.732537810348475,0.002293895313049927,False,False,False,0.0,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
33.084,0.13365514737649165,59.75932315074925,0.0023403674628966987,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
34.588,0.1454442129428993,59.852790963253476,0.002558178487864697,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
36.092,0.14267836623047608,59.833832445807865,0.002975973453839312,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
37.596,0.14832228457408492,59.76424037356388,0.0018185494908749807,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
39.1,0.1513179918397104,59.77218429009313,0.0012405915554567248,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
40.604,0.13060334607028004,59.75447861209668,0.001506284064812562,False,True,True,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
42.108,0.1570367244325225,59.78286568164175,0.0019352434696157156,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
43.612,0.12382931735667732,59.71896146484819,0.0015853638211404885,False,False,True,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
45.116,0.18386975979481357,59.849067990695836,0.0012880095994535021,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
46.62,0.1629176517515508,59.82009139532517,0.0020961916035519574,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
48.124,0.14345369728660257,59.792300309215065,0.002157103855921778,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
49.628,0.14623321994556132,59.83276870253446,0.003655915181547946,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
51.132,0.15712211332313186,59.874243567172364,0.0035843639851679448,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
52.636,0.16742733699684872,59.868047966352314,0.0014142330934517383,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
54.14,0.18370877556781348,59.84605726349034,0.001508061797484787,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
55.644,0.23619577740940728,60.02194841005516,0.0021778004047769564,True,False,False,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
57.148,0.14803450980056848,59.78162185807956,0.0026565074740494687,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
58.652,0.13473413577961268,59.7657088213661,0.0020655358590034984,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
60.156,0.1688781925785801,59.869569968939324,0.0023842459829825284,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
61.66,0.17977969044998343,59.90881852428579,0.00277187363781147,True,False,False,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
63.164,0.14266587421522753,59.87089217084734,0.0026361931814195233,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
64.668,0.11019279213884947,59.688986029152865,0.0025516684473077447,False,False,False,0.0,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
66.172,0.15594690049520393,59.95329712240394,0.002690910530794036,True,False,False,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
67.676,0.17531143449304187,59.93188976747631,0.0030703191455630245,True,False,False,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
69.18,0.11577770393992869,59.78101648648578,0.002815807339053196,False,True,False,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
70.684,0.12653325201616022,59.710927877147164,0.0018566291549382487,False,False,True,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
72.188,0.13490830088615963,59.78824248611177,0.0020083432731779704,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
73.692,0.12141094585759485,59.76088896122176,0.002138105511957451,False,True,False,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
75.196,0.11618621241767528,59.74769856045989,0.0025737586291383276,False,True,False,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
76.7,0.1461095205730587,59.81426561873172,0.0036400110568146444,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
78.204,0.15959109609129063,59.80035512840683,0.002929009073183509,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
79.708,0.15196575008359944,59.8344396768412,0.00241050399190252,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
81.212,0.1585172806998804,59.79956949045303,0.002255176158762493,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
82.716,0.2275328262004491,59.95451522341286,0.0023212767327581425,True,False,False,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
84.22,0.16992231032754235,59.86310776991862,0.002153639024913726,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
85.724,0.14394661008232743,59.80505045699364,0.0017483604729863957,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
87.228,0.16321340321854194,59.87380265102194,0.0022760953828846477,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,2,
1.5,0.15379522117522976,59.819164171119006,0.0014713599776984727,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
3.004,0.15154938478853153,59.86595636069957,0.001244399624288863,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
4.508,0.13592563064318425,59.77415106966649,0.001927636667694281,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
6.012,0.1689962085203575,59.86594157404345,0.002258139714563777,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
7.516,0.1234439285587226,59.77667903110437,0.0022356334540407645,False,True,False,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
9.02,0.1355577171831127,59.77000557454842,0.0019254682189628843,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
10.524,0.14373458730583802,59.76052613708426,0.0020699528077335956,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
12.028,0.14837366203947938,59.7634551422799,0.002463453546246198,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
13.532,0.16465127099157942,59.87884154595851,0.001705897142642943,True,False,True,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
15.036,0.15053391169299934,59.78579671898898,0.0017386523817230013,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
16.54,0.15855216753926313,59.76900395264271,0.0023159424949636314,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
18.044,0.15085211307997418,59.82382423949453,0.0020133606307765374,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
19.548,0.12473006859592838,59.74130278391103,0.001633751810067927,False,True,True,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
21.052,0.16081470215485488,59.821694448447694,0.0018356197953993997,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
22.556,0.19729588705139475,59.91233814234493,0.0018339378486515454,True,False,True,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
24.06,0.137898935656373,59.75982123311038,0.0021183711645411238,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
25.564,0.13450765503138057,59.71242666571959,0.0026104651133997776,True,False,False,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
27.068,0.15564249804122318,59.83473001268525,0.0021435072780715903,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
28.572,0.12852650700753568,59.73207044093361,0.0030217275760243403,False,False,False,0.0,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
30.076,0.1656384071294262,59.81925553210587,0.0028390090730461975,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
31.58,0.21925023655511258,60.00261117332855,0.0016059813555227647,True,False,True,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
33.084,0.21787880948528102,59.97083330250728,0.0020385067510476354,True,False,False,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
34.588,0.1602586046516612,59.86311602426476,0.0018346351878278364,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
36.092,0.14465262829006886,59.78473614574557,0.002056983890206744,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
37.596,0.15429170810882092,59.77730277586346,0.002099337848522712,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
39.1,0.16761997638156964,59.83528581429253,0.002839724151816167,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
40.604,0.19988537159595046,59.944231464998786,0.0028418313695007507,True,False,False,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
42.108,0.22251530090832417,59.99603056836181,0.0015184807618397772,True,False,True,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
43.612,0.1329445562993367,59.784829314676735,0.0013879177643307378,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
45.116,0.16115346350829968,59.78901432424696,0.0011895401643314013,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
46.62,0.15088824797699762,59.75984559594765,0.0015060090103752462,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
48.124,0.16336279213174587,59.86710608198447,0.0020130664022120492,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
49.628,0.15733995926874725,59.87097162352259,0.0018737702230469662,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
51.132,0.13957144327371496,59.84011358614446,0.0016999539541361515,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
52.636,0.138775481233204,59.850373319933404,0.0017486599097902194,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
54.14,0.15653885038448134,59.8992725177685,0.002248560138680031,True,False,False,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
55.644,0.15448234684907708,59.9324645244051,0.0018921890811213942,True,False,True,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
57.148,0.18718817332074733,59.863970044319494,0.002511240487976061,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
58.652,0.16691495513793544,59.84071482595406,0.002845313216706754,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
60.156,0.13461611166758589,59.82269712531966,0.0018722461464570426,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
61.66,0.12130215773338686,59.75235841655299,0.0019211724099010852,False,True,True,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
63.164,0.1614942110588561,59.82799680412763,0.002461753217281954,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
64.668,0.16662916676862158,59.857802902201534,0.002761743377621715,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
66.172,0.16070298607627884,59.79177380319753,0.0020636989240872456,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
67.676,0.16343658802097227,59.869701245472854,0.0013451151741212357,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
69.18,0.1711645066253079,59.85444805526943,0.0023070735042141446,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
70.684,0.13173567083492113,59.71479473100834,0.002462701074384341,False,False,False,0.0,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
72.188,0.1125565956325618,59.690313696260176,0.0016180256561563115,False,False,True,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
73.692,0.16670725130186756,59.8557588841234,0.0011798692006761806,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
75.196,0.15520924483082751,59.821272451137766,0.0010862516947918672,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
76.7,0.14771528319649435,59.78913334812145,0.0009105552699130284,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
78.204,0.14922220296143796,59.805131479692534,0.0021683127725811925,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
79.708,0.22444920632937426,60.010295458865265,0.002208935447431677,True,False,False,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
81.212,0.22079894134324016,59.967812047049364,0.001492110265921332,True,False,True,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
82.716,0.20532371552836298,59.931553625484824,0.0021228848795145088,True,False,False,0.3333333333333333,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
84.22,0.15821613480978486,59.75339743782535,0.0016319507951778735,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
85.724,0.1663007101206701,59.82116362681051,0.001389946141399364,True,True,True,1.0,1,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
87.228,0.14027214052396234,59.756532951929216,0.0020456413136792965,True,True,False,0.6666666666666666,0,DS005620,1045,sed,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,3,
1.5,0.13961728593551817,59.81295707470274,0.002014659326438549,True,True,True,1.0,1,DS005620,1046,awake,sub-1046_task-awake_acq-EC_eeg.vhdr,gamma,,
3.004,0.13009550597179365,59.70870769377667,0.002234260561395928,False,False,True,0.3333333333333333,0,DS005620,1046,awake,sub-1046_task-awake_acq-EC_eeg.vhdr,gamma,,
4.508,0.15741523327010504,59.8133494448567,0.0019960241824049404,True,True,True,1.0,1,DS005620,1046,awake,sub-1046_task-awake_acq-EC_eeg.vhdr,gamma,,
6.012,0.15674013209522117,59.8519626882927,0.0016300233433897404,True,True,True,1.0,1,DS005620,1046,awake,sub-1046_task-awake_acq-EC_eeg.vhdr,gamma,,
7.516,0.16560564866496189,59.9035387033031,0.002226179145938839,True,True,True,1.0,1,DS005620,1046,awake,sub-1046_task-awake_acq-EC_eeg.vhdr,gamma,,
9.02,0.1363924217903213,59.752946717760516,0.0016264276760513615,True,True,True,1.0,1,DS005620,1046,awake,sub-1046_task-awake_acq-EC_eeg.vhdr,gamma,,
10.524,0.1364541252770749,59.784042049901046,0.000977078158841201,True,True,False,0.6666666666666666,0,DS005620,1046,awake,sub-1046_task-awake_acq-EC_eeg.vhdr,gamma,,
12.028,0.16483853979350319,59.873039839783026,0.0012321276819456787,True,True,False,0.6666666666666666,0,DS005620,1046,awake,sub-1046_task-awake_acq-EC_eeg.vhdr,gamma,,
13.532,0.21100220818972446,59.98573280803087,0.0014487352515186428,True,False,True,0.6666666666666666,0,DS005620,1046,awake,sub-1046_task-awake_acq-EC_eeg.vhdr,gamma,,
15.036,0.17577019083339743,59.91973798516702,0.0012205519040908433,True,True,False,0.6666666666666666,0,DS005620,1046,awake,sub-1046_task-awake_acq-EC_eeg.vhdr,gamma,,
16.54,0.14026506220903961,59.78595332353018,0.000979319207003216,True,True,False,0.6666666666666666,0,DS005620,1046,awake,sub-1046_task-awake_acq-EC_eeg.vhdr,gamma,,
18.044,0.16974452676619767,59.88107029984114,0.0012607393811181694,True,True,True,1.0,1,DS005620,1046,awake,sub-1046_task-awake_acq-EC_eeg.vhdr,gamma,,
19.548,0.16744455563133723,59.887565952812714,0.0015253039279783905,True,True,True,1.0,1,DS005620,1046,awake,sub-1046_task-awake_acq-EC_eeg.vhdr,gamma,,
21.052,0.1345905013413869,59.76742110827816,0.0015390677627268167,True,True,True,1.0,1,DS005620,1046,awake,sub-1046_task-awake_acq-EC_eeg.vhdr,gamma,,
22.556,0.1590566595602262,59.87272084965978,0.0014142698291310912,True,True,True,1.0,1,DS005620,1046,awake,sub-1046_task-awake_acq-EC_eeg.vhdr,gamma,,
24.06,0.1324557193711137,59.703034751962264,0.0021285947712902688,False,False,True,0.3333333333333333,0,DS005620,1046,awake,sub-1046_task-awake_acq-EC_eeg.vhdr,gamma,,
25.564,0.15131735694246684,59.74401451700338,0.002480745881583525,True,True,True,1.0,1,DS005620,1046,awake,sub-1046_task-awake_acq-EC_eeg.vhdr,gamma,,
27.068,0.16114220031238471,59.823817408263636,0.0013145163158691051,True,True,True,1.0,1,DS005620,1046,awake,sub-1046_task-awake_acq-EC_eeg.vhdr,gamma,,
28.572,0.1671939572470987,59.86834149358728,0.0015837464149293617,True,True,True,1.0,1,DS005620,1046,awake,sub-1046_task-awake_acq-EC_eeg.vhdr,gamma,,
