subject,run,phase,window_start_tr,window_stop_tr,window_start_sec,window_stop_sec,fd_mean,fd_max,valid_fraction,R_phase,D_eff,M_tau,mean_fc,mean_abs_fc,inside_baseline_regime
sub-03,3,ROR,1132,1207,905.6,965.6,0.31778803533333333,0.6791054999999998,1.0,0.3278655363480204,0.026655545312940274,0.10932636255868751,0.13189593967579166,0.315899789648911,True
sub-03,3,ROR,1151,1226,920.8000000000001,980.8000000000001,0.3332489206666666,0.8299217,0.9866666666666667,0.2812939965389235,0.02997520321222506,0.08862136911596907,0.09788312744142211,0.29360563261023065,False
sub-03,3,ROR,1170,1245,936.0,996.0,0.3310078053333333,0.8299217,0.9866666666666667,0.25196304180244716,0.030510026311486166,0.07373147524521526,0.0844694775264219,0.2909208512663874,False
sub-03,3,ROR,1189,1264,951.2,1011.2,0.3207350775999999,0.8299217,0.9866666666666667,0.2068604562735718,0.031219978238301367,0.09749128673523592,0.07097761276707423,0.28763954233537087,True
sub-03,3,ROR,1208,1283,966.4000000000001,1026.4,0.32174999583999997,0.8496094499999998,0.9733333333333334,0.2089797024889757,0.03324852578102804,0.09297654170052541,0.07101783842646373,0.277704601580056,False
sub-03,3,ROR,1227,1302,981.6,1041.6000000000001,0.30261427877333313,0.8496094499999998,0.9866666666666667,0.25939049432603434,0.027175980575268505,0.17354667723605602,0.15406007999295496,0.31242367231548207,False
sub-03,3,ROR,1246,1321,996.8000000000001,1056.8,0.2913263081066665,0.8496094499999998,0.9866666666666667,0.3064300468176991,0.026165936068136844,0.16324280477838435,0.1496744130344403,0.31765943836796007,False
sub-03,3,ROR,1265,1340,1012.0,1072.0,0.3117398371733332,0.8875804,0.9733333333333334,0.3817774864720801,0.02096699108350487,0.16581438525114336,0.2155476521701587,0.3659201034813918,False
sub-03,3,ROR,1284,1359,1027.2,1087.2,0.32068454826666665,0.8875804,0.9733333333333334,0.42030063929344463,0.019480509172438924,0.16749167163469927,0.23873245140161817,0.3826040704971367,False
sub-03,3,ROR,1303,1378,1042.4,1102.4,0.32049333866666707,0.8875804,0.9733333333333334,0.3418635876356091,0.024964246466551994,0.1587928248974331,0.17382360122736978,0.32745899705854353,False
sub-03,3,ROR,1322,1397,1057.6000000000001,1117.6000000000001,0.3264732826666666,0.8875804,0.9733333333333334,0.34140194119281264,0.025434441263422817,0.1560307419525889,0.1790190911106904,0.32597355514119813,False
sub-03,3,ROR,1341,1416,1072.8,1132.8,0.32316859333333303,0.7534960000000002,1.0,0.31573505229599846,0.03130044293277962,0.13170881558688752,0.14299410068911242,0.28804435177408744,True
sub-03,3,ROR,1360,1435,1088.0,1148.0,0.3089420599999995,0.7534960000000002,1.0,0.31197743422638463,0.030873889928417463,0.12472920628968123,0.13319590698703895,0.289242698760954,True
sub-03,3,ROR,1379,1454,1103.2,1163.2,0.30793512666666606,0.7534960000000002,1.0,0.29789373902054117,0.028652674309690613,0.14561498012438095,0.14837986595204228,0.30124040634114685,True
sub-03,3,ROR,1398,1473,1118.4,1178.4,0.3178538133333329,0.7534960000000002,1.0,0.3191177782592294,0.028149182612026296,0.1544263685637429,0.15815170289539987,0.3041026433232985,False
sub-03,3,ROR,1417,1492,1133.6000000000001,1193.6000000000001,0.31488367999999983,0.7085279999999948,1.0,0.27832060254933955,0.0332660008042939,0.14667216572764097,0.12178042809513472,0.2773122983560265,True
sub-03,3,ROR,1436,1511,1148.8,1208.8,0.3320284733333337,0.7085279999999948,1.0,0.2974427921992043,0.03133358730449952,0.14919833841923638,0.13691290888985624,0.2860061576878649,False
sub-03,3,ROR,1455,1530,1164.0,1224.0,0.34684297333333386,0.7085279999999948,1.0,0.320081900249636,0.03063916133770415,0.11753312972074441,0.13400437716209534,0.2902626975155916,True
sub-03,3,ROR,1474,1549,1179.2,1239.2,0.3479073000000006,0.6675135000000002,1.0,0.3595764336774447,0.02833092301030265,0.1332278144439043,0.15419720032554657,0.3038197826751681,False
sub-03,3,ROR,1493,1568,1194.4,1254.4,0.3453980533333336,0.6980164999999999,1.0,0.389206419696983,0.023749329010795427,0.11725348012234892,0.17751194752904442,0.3370338860321898,False
sub-03,3,ROR,1512,1587,1209.6000000000001,1269.6000000000001,0.3697612333333332,1.100155,0.9733333333333334,0.40288645922967237,0.023360663324147525,0.12483771653446267,0.1962431808909266,0.34170410174872323,False
sub-03,3,ROR,1531,1606,1224.8,1284.8000000000002,0.3457225999999998,1.100155,0.9733333333333334,0.3671400597185177,0.026041608163570977,0.12169832835629447,0.1772673636726756,0.3204610539966466,False
sub-03,3,ROR,1550,1625,1240.0,1300.0,0.3496868999999997,1.100155,0.9733333333333334,0.35901824857364073,0.02698197617316605,0.12634334488605253,0.18109172577034224,0.3135405911673062,False
sub-03,3,ROR,1569,1644,1255.2,1315.2,0.34988687999999984,1.100155,0.9733333333333334,0.2760279710870869,0.03195490000747637,0.1631220659839157,0.12462084985278754,0.2833814175410533,False
sub-03,3,ROR,1588,1663,1270.4,1330.4,0.33126663999999983,0.6643645,1.0,0.2839362178540238,0.03126489368583741,0.12117603335695303,0.10673905217525266,0.2869067286863383,True
sub-03,3,ROR,1607,1682,1285.6000000000001,1345.6000000000001,0.3567071399999999,0.8326680000000003,0.9866666666666667,0.2861874705661099,0.030595840727553354,0.13212939783980732,0.11163865903103916,0.29071855522280404,True
sub-03,3,ROR,1626,1701,1300.8000000000002,1360.8000000000002,0.3545166933333333,0.8326680000000003,0.9866666666666667,0.31753997038775006,0.025423051033084086,0.138049842094311,0.1416444941144374,0.3236089160916427,False
sub-03,3,ROR,1645,1720,1316.0,1376.0,0.35874173333333326,0.8326680000000003,0.9866666666666667,0.36508532206628413,0.023456524816132477,0.11322707526309556,0.17021791619541507,0.3402610379071738,False
sub-03,3,ROR,1664,1739,1331.2,1391.2,0.36456990666666655,0.8948729999999998,0.96,0.39324453019353806,0.023549050697865493,0.1210226892511198,0.19079254911829274,0.34036067024687056,False
sub-03,3,ROR,1683,1758,1346.4,1406.4,0.36037886666666663,0.8948729999999998,0.9733333333333334,0.4741034122651828,0.021751590712188924,0.1018037494268612,0.24209107678917557,0.3582925873873383,False
sub-03,3,ROR,1702,1777,1361.6000000000001,1421.6000000000001,0.3537055333333333,0.8948729999999998,0.9733333333333334,0.4159236610442655,0.026529135022563845,0.11718346382903513,0.19960233770710717,0.3168367274531358,False
sub-03,3,ROR,1721,1796,1376.8000000000002,1436.8000000000002,0.32761985333333327,0.8948729999999998,0.9733333333333334,0.3522154649721234,0.029171215863231046,0.17319373685679865,0.1655876770954958,0.2993727065774237,False
sub-03,3,ROR,1740,1815,1392.0,1452.0,0.32041472,0.6475029999999998,1.0,0.3623164167719776,0.022825786162569608,0.22772503160276533,0.22103197327641955,0.3454015799478528,False
sub-03,3,ROR,1759,1834,1407.2,1467.2,0.32684084,0.8706149999999998,0.9866666666666667,0.2923918332052084,0.02464488211710535,0.20032337168800932,0.1630515757308572,0.33038488915568975,False
sub-03,3,ROR,1778,1853,1422.4,1482.4,0.3237433066666666,0.8706149999999998,0.9866666666666667,0.36885426170503305,0.02202218984920072,0.166890190257631,0.19152457750006943,0.35312225725527147,False
sub-03,3,ROR,1797,1872,1437.6000000000001,1497.6000000000001,0.3447671999999999,0.8706149999999998,0.96,0.3823691242268853,0.020809554669255517,0.16108141213561977,0.2090851710151887,0.36743021460191905,False
sub-03,3,ROR,1816,1891,1452.8000000000002,1512.8000000000002,0.35369870666666664,0.8706149999999998,0.96,0.3012988189385046,0.029695337899685394,0.09426764333263656,0.10794282828105375,0.2971270430279128,False
sub-03,3,ROR,1835,1910,1468.0,1528.0,0.3347181066666666,0.8288329999999997,0.9733333333333334,0.3212128485580739,0.028410258793109457,0.14030555978667975,0.15118002326671973,0.30479654144095397,True
sub-03,3,ROR,1854,1929,1483.2,1543.2,0.3294692533333333,0.8065300000000002,0.9866666666666667,0.3001008637815186,0.03006603751825171,0.13203630231256014,0.14498622533926012,0.294322704574671,True
sub-03,3,ROR,1873,1948,1498.4,1558.4,0.3720118526666666,1.2996069999999995,0.96,0.33160267816858263,0.025770443714411728,0.1517232081897854,0.17713437487475808,0.3225759231092798,False
sub-03,3,ROR,1892,1967,1513.6000000000001,1573.6000000000001,0.4060829906666666,1.2996069999999995,0.9333333333333333,0.3193885954745287,0.025748908179981527,0.14734632115651033,0.16736835167637654,0.32235412375120054,False
sub-03,3,ROR,1911,1986,1528.8000000000002,1588.8000000000002,0.4319046595333332,1.2996069999999995,0.92,0.3506397067587073,0.02667807992518181,0.13022467333785273,0.16453590555767603,0.3165402365194745,True
sub-03,3,ROR,1930,2005,1544.0,1604.0,0.4636683128666664,1.2996069999999995,0.9066666666666666,0.40094593573003245,0.02401165258202582,0.12531430590914525,0.21955091548148853,0.3365339129565055,False
sub-03,3,ROR,1949,2024,1559.2,1619.2,0.4075026221999995,1.0418220000000051,0.9333333333333333,0.43410723244501564,0.0221329088147819,0.14198002045809804,0.25215309245325107,0.3506787945819613,False
sub-03,3,ROR,1968,2043,1574.4,1634.4,0.36273628219999954,1.0418220000000051,0.96,0.4684251052563186,0.021090676988080263,0.16625476893208838,0.2856169402840641,0.3621750183415026,False
sub-03,3,ROR,1987,2062,1589.6000000000001,1649.6000000000001,0.35367933999999945,1.0418220000000051,0.9733333333333334,0.5117585280086036,0.018544127164321408,0.15430375292200355,0.310468261451363,0.390759973852968,False
sub-03,3,ROR,2006,2081,1604.8000000000002,1664.8000000000002,0.3117411399999997,0.90398900000001,0.9866666666666667,0.4847938548708113,0.019575299799279848,0.14024658685487276,0.28263362659815344,0.37764810151685063,False
sub-03,3,ROR,2025,2100,1620.0,1680.0,0.29736752666666666,0.7298375000000051,1.0,0.43187888312450745,0.0251066449709426,0.11576904831737367,0.21843342815616473,0.32737893071762036,False
sub-03,3,ROR,2044,2119,1635.2,1695.2,0.3217366600000001,0.7298375000000051,1.0,0.39301118665001256,0.028075417886007058,0.09757806188109798,0.19343565329694107,0.3060831050264209,False
sub-03,3,ROR,2063,2138,1650.4,1710.4,0.3413966200000009,1.344411000000005,0.9733333333333334,0.33881750394534843,0.029328609929172578,0.08694322146549839,0.14073879713018864,0.2969288866375831,False
sub-03,3,ROR,2082,2157,1665.6000000000001,1725.6000000000001,0.3586235066666676,1.344411000000005,0.96,0.3244703631480054,0.031103470269136096,0.10866323241756226,0.13073229803675873,0.28761623309930034,True
sub-03,3,ROR,2101,2176,1680.8000000000002,1740.8000000000002,0.38223732666666693,1.344411000000005,0.9466666666666667,0.41138983783877564,0.025259134208226612,0.18430392527038353,0.23348311227415713,0.3269990059546361,False
sub-03,3,ROR,2120,2195,1696.0,1756.0,0.3752083333333335,1.344411000000005,0.9466666666666667,0.4293561611852518,0.022578154542115213,0.18622548626978572,0.25525498895955306,0.34913190427437757,False
sub-03,3,ROR,2139,2214,1711.2,1771.2,0.33548381999999954,0.8810405000000051,0.9733333333333334,0.4138223605645766,0.022009840723751135,0.21319831153175786,0.2590144790720184,0.35589463856031156,False
