variant_id,variant_label,K,null_type,n_real,n_null,event_A_R_real_mean,event_A_R_null_mean,event_A_R_real_minus_null,event_A_R_mw_p_greater,delta_A_R_real_mean,delta_A_R_null_mean,delta_A_R_real_minus_null,delta_A_R_mw_p_greater,event_R_backbone_real_mean,event_R_backbone_null_mean,event_R_backbone_real_minus_null,event_R_backbone_mw_p_greater,delta_R_backbone_real_mean,delta_R_backbone_null_mean,delta_R_backbone_real_minus_null,delta_R_backbone_mw_p_greater,event_R_global_real_mean,event_R_global_null_mean,event_R_global_real_minus_null,event_R_global_mw_p_greater,delta_R_global_real_mean,delta_R_global_null_mean,delta_R_global_real_minus_null,delta_R_global_mw_p_greater,event_D_eff_norm_real_mean,event_D_eff_norm_null_mean,event_D_eff_norm_real_minus_null,event_D_eff_norm_mw_p_greater,delta_D_eff_norm_real_mean,delta_D_eff_norm_null_mean,delta_D_eff_norm_real_minus_null,delta_D_eff_norm_mw_p_greater,event_M_tau_real_mean,event_M_tau_null_mean,event_M_tau_real_minus_null,event_M_tau_mw_p_greater,delta_M_tau_real_mean,delta_M_tau_null_mean,delta_M_tau_real_minus_null,delta_M_tau_mw_p_greater,alpha_S_max_real,alpha_S_max_null_mean,alpha_S_max_real_minus_null,alpha_S_max_p_real_lower_than_null
brc_v3_20k_fibercount_conf10,20k FC 10%,2.4,degree_strength_preserving,12,12,0.11086391327747454,0.12275363349666198,-0.011889720219187438,0.6245840579554416,0.025259287601026397,0.026530567944670718,-0.001271280343644321,0.5573830427633992,0.14756670221686363,0.17015982853869596,-0.02259312632183233,0.7987480881089982,0.02025056816637516,0.03539776708930731,-0.015147198922932148,0.6881975578021555,0.04237330751493573,0.05387918076788386,-0.011505873252948128,0.9030345738587946,-0.0015330119834591944,0.00843281066045165,-0.009965822643910846,0.7647567889706052,0.0031980167485880086,0.0032138154382575688,-1.5798689669560204e-05,0.9213936233299981,0.0002927397746749414,0.0002995749080739939,-6.835133399052504e-06,0.7647567889706052,0.00010871913650589704,0.00026667696950729197,-0.00015795783300139493,0.8145778333478895,2.8827481173721026e-05,0.00012203433213168562,-9.320685095796459e-05,0.7278149270716952,0.9378238341968913,0.8127960722930846,0.1250277619038067,1.0
brc_v3_20k_fibercount_conf10,20k FC 10%,3.2,degree_preserving,12,12,0.18257156666368246,0.16283729672431946,0.019734269939363003,0.1703893067814773,0.10984897109058996,0.08520130813121796,0.024647662959372,0.1854221666521106,0.23024066040913263,0.19960734310249487,0.030633317306637764,0.14273815442594123,0.10576477119078238,0.08904250493894021,0.01672226625184217,0.2916802333513516,0.058372968497375645,0.04957452152545253,0.008798446971923113,0.3118024421978445,0.0033996497901777425,0.013364673436929783,-0.00996502364675204,0.9500612986153679,0.0032184871434720527,0.0032005766042898613,1.7910539182191404e-05,0.35372698385103735,0.0002933591241800427,0.0002918045556520366,1.554568528006105e-06,0.4199299862700017,0.0003280973771779827,0.00013267184203868965,0.00019542553513929306,0.023193296640699322,0.00013146998079112868,1.0508220839255955e-05,0.00012096175995187272,0.23524321102939483,0.9378238341968913,0.8929690708194595,0.04485476337743177,0.9230769230769231
brc_v3_20k_fibercount_conf10,20k FC 10%,3.2,degree_strength_preserving,12,12,0.18257156666368246,0.20736329164355993,-0.024791724979877472,0.7647567889706052,0.10984897109058996,0.11818107605601351,-0.008332104965423553,0.7647567889706052,0.23024066040913263,0.25263193994760513,-0.022391279538472503,0.7278149270716952,0.10576477119078238,0.12490525003522635,-0.01914047884444396,0.843839289161892,0.058372968497375645,0.06274677176649372,-0.0043738032691180775,0.7278149270716952,0.0033996497901777425,0.019136326853185892,-0.01573667706300815,0.9768067033593006,0.0032184871434720527,0.0031984397506204863,2.0047392851566415e-05,0.2533602574389292,0.0002933591241800427,0.0002873120107195398,6.047113460502893e-06,0.3118024421978445,0.0003280973771779827,8.478004436559179e-05,0.00024331733281239093,0.005096552495554126,0.00013146998079112868,-0.00013312887873932291,0.0002645988595304516,0.08742665344664635,0.9378238341968913,0.8127960722930846,0.1250277619038067,1.0
brc_v3_20k_fibercount_conf10,20k FC 10%,4.0,degree_preserving,12,12,0.31793635462721187,0.17012085781122246,0.1478154968159894,0.008287463374926637,0.14847290453811487,0.013744903107484182,0.13472800143063068,0.0014728230752664906,0.38513031229376793,0.22486474675436816,0.16026556553939977,0.00706898472795574,0.15699565845231214,0.01793362448612849,0.13906203396618366,0.0014728230752664906,0.0955597044279178,0.06410346707950036,0.03145623734841743,0.01311469391742851,0.02522062153245012,-0.00012861300880710283,0.025349234541257225,0.01311469391742851,0.0031454682280889147,0.0031894349190995292,-4.39666910106145e-05,0.9768067033593006,0.000264255981640858,0.00028737913052341053,-2.3123148882552556e-05,0.9824554419529761,0.0002433910807818999,0.0001424370207132597,0.00010095406006864019,0.2533602574389292,3.8168465456086174e-05,2.3408035758620827e-06,3.582766188022409e-05,0.5800700137299983,0.9378238341968913,0.8929690708194595,0.04485476337743177,0.9230769230769231
brc_v3_20k_fibercount_conf10,20k FC 10%,4.0,degree_strength_preserving,12,12,0.31793635462721187,0.26570538493494195,0.052230969692269924,0.14273815442594123,0.14847290453811487,0.08340714483832319,0.06506575969979168,0.09696542614120535,0.38513031229376793,0.3297866551826398,0.05534365711112815,0.1703893067814773,0.15699565845231214,0.08800340319673221,0.06899225525557993,0.1301181013085944,0.0955597044279178,0.08774434340496857,0.007815361022949219,0.5800700137299983,0.02522062153245012,0.012082141824066639,0.013138479708383482,0.5115148723390122,0.0031454682280889147,0.0031796297632763685,-3.4161535187453816e-05,0.9369889391148134,0.000264255981640858,0.000275272551141152,-1.1016569500294014e-05,0.8927530961082413,0.0002433910807818999,0.00030550005711423484,-6.210897633233495e-05,0.6245840579554416,3.8168465456086174e-05,0.00010813413981243987,-6.99656743563537e-05,0.6245840579554416,0.9378238341968913,0.8127960722930846,0.1250277619038067,1.0
brc_v3_20k_fibercount_conf25,20k FC 25%,1.6,degree_preserving,12,12,0.13320318539626896,0.07097391675536831,0.062229268640900656,0.009686659665796444,0.024014439977084596,-0.015720330169036362,0.03973477014612096,0.1854221666521106,0.18617487450440726,0.11353112508853276,0.0726437494158745,0.004307779059410237,0.03664860315620899,-0.011329070044060549,0.04797767320026954,0.1301181013085944,0.0599346230737865,0.04046927718445659,0.01946534588932991,0.0030494729656071837,0.015311353684713444,-0.0004017163688937823,0.015713070053607225,0.04993870138463208,0.003951320654359041,0.003965393865302696,-1.4073210943654768e-05,0.6462730161489627,0.0003599865305038789,0.0003611150542090576,-1.1285237051787038e-06,0.46549372327978356,0.00018688458669657848,0.00016161560264057093,2.5268984056007554e-05,0.5115148723390122,8.79534997011433e-05,2.7819998498065008e-05,6.0133501203078296e-05,0.3118024421978445,0.9436619718309854,0.9218361674304508,0.02182580440053461,0.8461538461538461
brc_v3_20k_fibercount_conf25,20k FC 25%,1.6,degree_strength_preserving,12,12,0.13320318539626896,0.12365195473345618,0.009551230662812785,0.35372698385103735,0.024014439977084596,0.01609218303929083,0.007922256937793765,0.39750608598211906,0.18617487450440726,0.161329481129845,0.024845393374562263,0.10724690389175873,0.03664860315620899,0.014678499040504297,0.021970104115704693,0.2916802333513516,0.0599346230737865,0.03740843082778156,0.02252619224600494,0.0017749193174567825,0.015311353684713444,-0.005047137771422665,0.020358491456136107,0.023193296640699322,0.003951320654359041,0.003962771939312639,-1.145128495359804e-05,0.7987480881089982,0.0003599865305038789,0.0003523877956729821,7.5987348308968056e-06,0.23524321102939483,0.00018688458669657848,0.00024167057942274064,-5.4785992726162164e-05,0.7278149270716952,8.79534997011433e-05,5.5558469133150844e-05,3.239503056799246e-05,0.4199299862700017,0.9436619718309854,0.8365541619911575,0.10710780983982793,1.0
brc_v3_20k_fibercount_conf25,20k FC 25%,2.4,degree_preserving,12,12,0.19430510265131792,0.1163679218540589,0.07793718079725902,0.0060114127038087195,0.08127422165125608,0.04786507380534507,0.033409147845911015,0.09696542614120535,0.23828590661287308,0.15659493394196033,0.08169097267091274,0.00706898472795574,0.07473646849393845,0.040014492658277355,0.03472197583566109,0.07860637667000193,0.056233299896121025,0.04421786676781873,0.012015433128302298,0.10724690389175873,0.0010659708641469479,-0.0038687988029172025,0.004934769667064151,0.39750608598211906,0.003922637002053124,0.003919442019751113,3.1949823020111998e-06,0.46549372327978356,0.00035703205349723894,0.0003637841386336383,-6.752085136399347e-06,0.6674972289489854,0.0002342876042954837,0.0001838577483492069,5.04298559462768e-05,0.6462730161489627,0.00011354848576653846,6.883249185799893e-05,4.471599390853953e-05,0.4199299862700017,0.9436619718309854,0.9218361674304508,0.02182580440053461,0.8461538461538461
brc_v3_20k_fibercount_conf25,20k FC 25%,2.4,degree_strength_preserving,12,12,0.19430510265131792,0.1501852315462505,0.04411987110506743,0.1703893067814773,0.08127422165125608,0.0630713712113599,0.01820285043989618,0.33250277105101456,0.23828590661287308,0.19523391065498194,0.04305199595789114,0.14273815442594123,0.07473646849393845,0.06065857627739509,0.014077892216543354,0.35372698385103735,0.056233299896121025,0.053862114514534674,0.0023711853815863507,0.33250277105101456,0.0010659708641469479,0.002981974510475993,-0.0019160036463290453,0.7083197666486484,0.003922637002053124,0.003912760829602143,9.876172450980387e-06,0.39750608598211906,0.00035703205349723894,0.00035276519491311007,4.266858584128872e-06,0.5115148723390122,0.0002342876042954837,0.00014857308815408032,8.571451614140338e-05,0.4199299862700017,0.00011354848576653846,-4.137139857599929e-05,0.00015491988434253776,0.11829204666093807,0.9436619718309854,0.8365541619911575,0.10710780983982793,1.0
brc_v3_20k_fibercount_conf25,20k FC 25%,3.2,degree_preserving,12,12,0.23455876360336939,0.1004837454141428,0.13407501818922657,0.00706898472795574,0.10915779570738475,0.030344304667475324,0.07881349103990942,0.03030098485600307,0.2870441892494758,0.1466211536899209,0.14042303555955488,0.01519141098828875,0.10279827968527873,0.01944678525129954,0.08335149443397918,0.07047760957218573,0.06638237942631046,0.050532480236142874,0.01584989919016759,0.15616071083810806,-0.0004205253596107165,-0.008816844318062067,0.008396318958451351,0.37541594204455847,0.003864079778193774,0.0039005913927064022,-3.6511614512628205e-05,0.9500612986153679,0.0003450457792749338,0.00033510999846034375,9.935780814590046e-06,0.2916802333513516,0.0003433610645515728,0.00011527429918108585,0.00022808676537048694,0.056175598845231975,0.00020429217124728893,-1.2746502685937836e-05,0.00021703867393322676,0.1703893067814773,0.9436619718309854,0.9218361674304508,0.02182580440053461,0.8461538461538461
brc_v3_20k_fibercount_conf25,20k FC 25%,3.2,degree_strength_preserving,12,12,0.23455876360336939,0.14968858558374146,0.08487017801962793,0.10724690389175873,0.10915779570738475,0.0421285810880363,0.06702921461934845,0.11829204666093807,0.2870441892494758,0.20741070496539274,0.07963348428408304,0.1301181013085944,0.10279827968527873,0.03002831960717837,0.07276996007810035,0.23524321102939483,0.06638237942631046,0.06792358821257949,-0.0015412087862690244,0.6024939140178809,-0.0004205253596107165,-0.008447208752234777,0.008026683392624061,0.33250277105101456,0.003864079778193774,0.0039020048562055393,-3.79250780117653e-05,0.9557331139928852,0.0003450457792749338,0.0003303914407143636,1.4654338560570216e-05,0.21786533001586827,0.0003433610645515728,0.0003113286347797839,3.2032429771788884e-05,0.7083197666486484,0.00020429217124728893,7.491524032351056e-05,0.0001293769309237784,0.6245840579554416,0.9436619718309854,0.8365541619911575,0.10710780983982793,1.0
brc_v3_20k_fibercount_conf25,20k FC 25%,4.0,degree_preserving,12,12,0.2933483235538006,0.15863140424092612,0.13471691931287447,0.008287463374926637,0.12475990985209744,0.06487158453091979,0.059888325321177646,0.14273815442594123,0.35606230174501735,0.20997418804715076,0.1460881136978666,0.00706898472795574,0.11724500730633736,0.040613687597215176,0.07663131970912218,0.07047760957218573,0.08965260752787192,0.06092667688305179,0.02872593064482013,0.026548978642791713,0.006184819154441357,-0.01773765916004777,0.023922478314489126,0.026548978642791713,0.003832863558941585,0.003864951599607879,-3.208804066629411e-05,0.9030345738587946,0.00032351771649049584,0.0003294687604246885,-5.95104393419268e-06,0.6245840579554416,0.0003275149589777963,0.00017513233115096227,0.00015238262782683404,0.21786533001586827,-6.562760866775837e-05,-2.426347949343229e-05,-4.136412917432608e-05,0.37541594204455847,0.9436619718309854,0.9218361674304508,0.02182580440053461,0.8461538461538461
brc_v3_20k_fibercount_conf25,20k FC 25%,4.0,degree_strength_preserving,12,12,0.2933483235538006,0.27808830700814724,0.015260016545653343,0.2533602574389292,0.12475990985209744,0.12293120349446933,0.001828706357628107,0.48848512766098784,0.35606230174501735,0.35897663111488026,-0.0029143293698629114,0.48848512766098784,0.11724500730633736,0.1053277316192786,0.011917275687058762,0.39750608598211906,0.08965260752787192,0.10444141148279111,-0.014788803954919189,0.7987480881089982,0.006184819154441357,-0.00571333368619283,0.011898152840634186,0.1854221666521106,0.003832863558941585,0.0038616495992035687,-2.878604026198368e-05,0.9500612986153679,0.00032351771649049584,0.00032957559449528295,-6.0578780047871065e-06,0.6245840579554416,0.0003275149589777963,0.00023957973845275168,8.793522052504463e-05,0.1703893067814773,-6.562760866775837e-05,-3.414710401254221e-06,-6.221289826650414e-05,0.5345062767202164,0.9436619718309854,0.8365541619911575,0.10710780983982793,1.0
brc_v3_20k_fibercount_conf50_default,20k FC 50%,1.6,degree_preserving,12,12,0.142726743593812,0.1332771540619433,0.009449589531868696,0.3118024421978445,0.05635734098420168,-0.006825003462533156,0.06318234444673483,0.04426688600711478,0.18501116521656513,0.18953173762808243,-0.004520572411517293,0.6674972289489854,0.03752204030752182,-0.00025322257230679196,0.03777526287982861,0.20125191189100178,0.047863651532679796,0.05931976018473506,-0.011456108652055264,0.8817079533390619,-0.015340785107885798,0.0027201902121305466,-0.018060975320016347,0.8145778333478895,0.00661530729757185,0.006658492857114606,-4.318555954275615e-05,0.6881975578021555,0.0005906120123266335,0.0006127322821498684,-2.2120269823234866e-05,0.8927530961082413,0.0002615575399431691,0.00025750397314065293,4.0535668025161735e-06,0.7821346699841317,4.317419385794589e-05,9.786868152635482e-05,-5.469448766840893e-05,0.5345062767202164,0.9019607843137254,0.9399690176495631,-0.03800823333583769,0.38461538461538464
brc_v3_20k_fibercount_conf50_default,20k FC 50%,1.6,degree_strength_preserving,12,12,0.142726743593812,0.18719629400099316,-0.044469550407181174,0.9213936233299981,0.05635734098420168,0.025713916091869276,0.0306434248923324,0.2533602574389292,0.18501116521656513,0.24448636981348196,-0.059475204596916825,0.9030345738587946,0.03752204030752182,0.03058847226202488,0.006933568045496941,0.4199299862700017,0.047863651532679796,0.06459930771961808,-0.016735656186938286,0.9213936233299981,-0.015340785107885798,0.003073587858428558,-0.018414372966314357,0.8817079533390619,0.00661530729757185,0.006660165246703541,-4.4857949131691353e-05,0.6881975578021555,0.0005906120123266335,0.0006122557097431506,-2.1643697416517016e-05,0.7987480881089982,0.0002615575399431691,0.00033349594559695106,-7.193840565378196e-05,0.9295223904278143,4.317419385794589e-05,0.0001958380190293004,-0.00015266382517135452,0.8817079533390619,0.9019607843137254,0.8711664077467498,0.03079437656697559,0.6153846153846154
brc_v3_20k_fibercount_conf50_default,20k FC 50%,2.4,degree_preserving,12,12,0.26150478546818096,0.12888206789890924,0.13262271756927171,0.00045046779818000833,0.1276299711316824,0.06103693267020086,0.06659303846148154,0.07047760957218573,0.3110533058643341,0.17405791829029718,0.13699538757403693,0.00045046779818000833,0.12578907671074072,0.03869946145763,0.08708961525311071,0.03448216666952704,0.06598915345966816,0.05031778182213505,0.015671371637533106,0.026548978642791713,0.0075877549437185126,-0.01631533292432626,0.02390308786804477,0.07047760957218573,0.006500959052724167,0.0065868777167681905,-8.591866404402369e-05,0.9438244011547681,0.0005693809165040791,0.0005699768129230269,-5.95896418947796e-07,0.39750608598211906,0.00019107860619745529,0.0003630714897250679,-0.00017199288352761263,0.9125733465533536,-0.00016323947602359112,0.0002503638462485469,-0.00041360332227213803,0.9696990151439969,0.9019607843137254,0.9399690176495631,-0.03800823333583769,0.38461538461538464
brc_v3_20k_fibercount_conf50_default,20k FC 50%,2.4,degree_strength_preserving,12,12,0.26150478546818096,0.201817957063516,0.059686828404664966,0.06301106088518654,0.1276299711316824,0.07779173258071144,0.049838238550970956,0.14273815442594123,0.3110533058643341,0.2472537743548552,0.0637995315094789,0.04993870138463208,0.12578907671074072,0.05024367695053419,0.07554539976020652,0.056175598845231975,0.06598915345966816,0.058001715457066894,0.007987438002601266,0.15616071083810806,0.0075877549437185126,-0.022285445205246408,0.02987320014896492,0.039126114263118524,0.006500959052724167,0.006591371792981834,-9.041274025766745e-05,0.9295223904278143,0.0005693809165040791,0.0005733219253926265,-3.941008888547377e-06,0.48848512766098784,0.00019107860619745529,0.00036054247986309446,-0.00016946387366563917,0.843839289161892,-0.00016323947602359112,0.00022356742177483588,-0.00038680689779842703,0.9696990151439969,0.9019607843137254,0.8711664077467498,0.03079437656697559,0.6153846153846154
brc_v3_20k_fibercount_conf50_default,20k FC 50%,3.2,degree_preserving,12,12,0.3577839906016986,0.19455766088018814,0.16322632972151044,0.0060114127038087195,0.12057599541731179,0.10839231556747109,0.0121836798498407,0.46549372327978356,0.44471661870678264,0.26813773810863495,0.1765788805981477,0.0060114127038087195,0.11206738650798798,0.1209265540043513,-0.008859167496363327,0.5800700137299983,0.11802157076696555,0.08999539818614721,0.02802617258081834,0.06301106088518654,0.004718484977881114,0.02991857457285126,-0.025200089594970145,0.8927530961082413,0.006386075397547854,0.006415674120800349,-2.9598723252494824e-05,0.5345062767202164,0.0004704697155907648,0.0005465421366589499,-7.607242106818509e-05,0.9500612986153679,0.00035129700639420963,0.0007725575945490467,-0.0004212605881548371,0.7821346699841317,-0.00012931020091855316,0.0006404007772289333,-0.0007697109781474865,0.9824554419529761,0.9019607843137254,0.9399690176495631,-0.03800823333583769,0.38461538461538464
brc_v3_20k_fibercount_conf50_default,20k FC 50%,3.2,degree_strength_preserving,12,12,0.3577839906016986,0.31102254676322144,0.046761443838477135,0.33250277105101456,0.12057599541731179,0.17855315934866667,-0.05797716393135488,0.8296106932185228,0.44471661870678264,0.398455577592055,0.04626104111472762,0.35372698385103735,0.11206738650798798,0.19273698205749193,-0.08066959554950395,0.9213936233299981,0.11802157076696555,0.1122007081285119,0.005820862638453647,0.39750608598211906,0.004718484977881114,0.03233171347528696,-0.027613228497405846,0.8698818986914056,0.006386075397547854,0.006412457692910417,-2.6382295362563542e-05,0.6245840579554416,0.0004704697155907648,0.0005064325112980643,-3.5962795707299535e-05,0.843839289161892,0.00035129700639420963,0.0006230530192018099,-0.00027175601280760025,0.9887119687384333,-0.00012931020091855316,0.00032015963491479244,-0.0004494698358333456,0.9848085890117112,0.9019607843137254,0.8711664077467498,0.03079437656697559,0.6153846153846154
brc_v3_20k_fibercount_conf50_default,20k FC 50%,4.0,degree_preserving,12,12,0.35255782554546994,0.17218382361655435,0.1803740019289156,0.008287463374926637,0.11216886869321267,0.03094180626794696,0.08122706242526571,0.07047760957218573,0.45742874468366307,0.2498809682826201,0.20754777640104297,0.005096552495554126,0.10827649508913358,0.015519032875696817,0.09275746221343675,0.07860637667000193,0.13439104643960795,0.08582427492365241,0.04856677151595554,0.01754455804702393,0.010920897436638674,-0.01862902209783594,0.02954991953447461,0.04993870138463208,0.006303516961582603,0.006320951868732289,-1.7434907149686298e-05,0.6245840579554416,0.0004569295552063243,0.0005358639982466158,-7.893444304029153e-05,0.8927530961082413,0.0006298553738209497,0.0005230839412130687,0.00010677143260788102,0.46549372327978356,0.00017201733968856084,0.0001665134232098353,5.503916478725529e-06,0.6462730161489627,0.9019607843137254,0.9399690176495631,-0.03800823333583769,0.38461538461538464
brc_v3_20k_fibercount_conf50_default,20k FC 50%,4.0,degree_strength_preserving,12,12,0.35255782554546994,0.2779201027005911,0.07463772284487885,0.15616071083810806,0.11216886869321267,0.08950617133329312,0.022662697359919548,0.35372698385103735,0.45742874468366307,0.3857514138023059,0.07167733088135719,0.2533602574389292,0.10827649508913358,0.0912763699889183,0.01700012510021527,0.5573830427633992,0.13439104643960795,0.131359137284259,0.0030319091553489552,0.5573830427633992,0.010920897436638674,0.008440441762407621,0.0024804556742310524,0.5573830427633992,0.006303516961582603,0.0063075661873439074,-4.049225761304509e-06,0.6245840579554416,0.0004569295552063243,0.0005040923503816008,-4.716279517527654e-05,0.7278149270716952,0.0006298553738209497,0.0006260836804964735,3.7716933244762423e-06,0.48848512766098784,0.00017201733968856084,-0.00018557564605240864,0.0003575929857409695,0.2916802333513516,0.9019607843137254,0.8711664077467498,0.03079437656697559,0.6153846153846154
