subject,run,phase,window_start_tr,window_stop_tr,window_start_sec,window_stop_sec,fd_mean,fd_max,valid_fraction,R_phase,D_eff,M_tau,mean_fc,mean_abs_fc,inside_baseline_regime
sub-02,2,PreLOR,912,987,729.6,789.6,0.12071045933333346,0.271488752,1.0,0.2832783574410296,0.0446839877045786,0.13450741821974624,0.10899288242575941,0.30591645841553344,True
sub-02,2,PreLOR,931,1006,744.8000000000001,804.8000000000001,0.11472616394666664,0.271488752,1.0,0.2066433523942676,0.049188137840189966,0.11687004936737262,0.0667520617571374,0.2896666917325122,False
sub-02,2,PreLOR,950,1025,760.0,820.0,0.12086993918666662,0.271488752,1.0,0.18816814103653542,0.047764151487999895,0.09073406249700855,0.04541031603830598,0.2939787531542154,False
sub-02,2,PreLOR,969,1044,775.2,835.2,0.1274733969573333,0.271488752,1.0,0.21471466702621966,0.044380793576182166,0.09573013275783147,0.0624785021467921,0.30808577388987624,False
sub-02,2,PreLOR,988,1063,790.4000000000001,850.4000000000001,0.13084219778133332,0.2519572861999999,1.0,0.23187386057606565,0.04537005233077656,0.10033000453303535,0.07587105046440194,0.30401467454079867,False
sub-02,2,PreLOR,1007,1082,805.6,865.6,0.13457226079999998,0.2519572861999999,1.0,0.24709885005196786,0.038519175160310525,0.09727552584481755,0.08500940461931103,0.33507179218172284,False
sub-02,2,PreLOR,1026,1101,820.8000000000001,880.8000000000001,0.14046274167333317,0.3242792,1.0,0.25816065645860115,0.038345954661437094,0.1272920224893345,0.08846386159912938,0.33693941231918234,False
sub-02,2,PreLOR,1045,1120,836.0,896.0,0.1434080378392001,0.3242792,1.0,0.33921371835372005,0.03585818672001983,0.19463146544579943,0.15489540367916285,0.3498205869440164,True
sub-02,2,PreLOR,1064,1139,851.2,911.2,0.1346781288586669,0.3242792,1.0,0.3329821961188365,0.0335228266004612,0.16234760593166103,0.1508764203008312,0.36267869093369987,True
sub-02,2,PreLOR,1083,1158,866.4000000000001,926.4000000000001,0.13927891876000037,0.3242792,1.0,0.4317367709929142,0.02702908475520303,0.1753748521833772,0.24861685117793167,0.41206770050147584,True
sub-02,2,LOR_task2,1160,1235,928.0,988.0,0.1509722499600005,0.309043965,1.0,0.30020936255516123,0.03898966465483077,0.1284410911013151,0.12304814042621431,0.32981298032326517,True
sub-02,2,LOR_task2,1179,1254,943.2,1003.2,0.1469627593333337,0.309043965,1.0,0.34873119825480925,0.03630595349857008,0.10900224169620985,0.15646404327978547,0.3423881753460638,False
sub-02,2,LOR_task2,1198,1273,958.4000000000001,1018.4000000000001,0.14553590933333357,0.2834015,1.0,0.31437879024069515,0.038091024207529744,0.13554635645150256,0.13139601854463004,0.33373469577817105,True
sub-02,2,LOR_task2,1217,1292,973.6,1033.6000000000001,0.13770721073333356,0.2499424,1.0,0.22475824131433483,0.040950014503581426,0.10821641093269757,0.07425510626619249,0.3226677391807572,False
sub-02,2,LOR_task2,1236,1311,988.8000000000001,1048.8,0.13604194706666678,0.25129616,1.0,0.24025893136735726,0.043313720091743786,0.10176398628980574,0.08106102693031207,0.3112062035115679,False
sub-02,2,LOR_task2,1255,1330,1004.0,1064.0,0.13161248645333343,0.2670722435,1.0,0.19395955209570356,0.04389183265253356,0.10362498339096071,0.06062659452253653,0.31008586331941923,False
sub-02,2,LOR_task2,1274,1349,1019.2,1079.2,0.12683932368000025,0.305930155,1.0,0.2826460368405659,0.040159868583932466,0.12389241864292307,0.10716376006407141,0.32651630427792633,True
sub-02,2,LOR_task2,1293,1368,1034.4,1094.4,0.12834633794666703,0.305930155,1.0,0.30336984097587816,0.03937993586829234,0.11491854900290716,0.12216032553512413,0.32856135354822713,True
sub-02,2,LOR_task2,1312,1387,1049.6000000000001,1109.6000000000001,0.1289222531066671,0.305930155,1.0,0.3039797223260604,0.03907085733712535,0.10993918883389676,0.12627304953544866,0.33006776399923454,False
sub-02,2,LOR_task2,1331,1406,1064.8,1124.8,0.1401542379200001,0.305930155,1.0,0.31055314407216605,0.04055002481932252,0.10205475019164742,0.12697273926545763,0.3224842427122465,False
sub-02,2,LOR_task2,1350,1425,1080.0,1140.0,0.14062536292000022,0.290403149999995,1.0,0.2867391032326468,0.04274799314168152,0.10404723938830564,0.10686664951749163,0.3137745841163212,False
sub-02,2,LOR_task2,1369,1444,1095.2,1155.2,0.14731425757333344,0.290403149999995,1.0,0.27942885102882753,0.04068983644088771,0.10535276850610432,0.1025415612220926,0.3251096857619234,False
sub-02,2,LOR_task2,1388,1463,1110.4,1170.4,0.1507671168800001,0.290403149999995,1.0,0.26516300011027655,0.047035221115217726,0.13161910006770025,0.11754294828420261,0.29688277566490884,False
sub-02,2,LOR_task2,1407,1482,1125.6000000000001,1185.6000000000001,0.14742061701333356,0.311523258,1.0,0.29420267344174855,0.04111801691076898,0.11522837587206727,0.11639355803456636,0.32123457273380895,True
sub-02,2,LOR_task2,1426,1501,1140.8,1200.8,0.15367029201333315,0.311523258,1.0,0.25641604134990575,0.040021798486305424,0.12265072094397632,0.09009310407619148,0.32774767521085163,False
sub-02,2,LOR_task2,1445,1520,1156.0,1216.0,0.1541853138133329,0.32868584,1.0,0.2661435546251238,0.0394632081909638,0.12641846456710154,0.09716735570048289,0.3287203471454591,False
sub-02,2,LOR_task2,1464,1539,1171.2,1231.2,0.15225066503999923,0.32868584,1.0,0.28568089545987346,0.04128605178863011,0.14614451217435803,0.11920749146849013,0.3196575065690797,True
sub-02,2,LOR_task2,1483,1558,1186.4,1246.4,0.15328210838666587,0.32868584,1.0,0.2819387716730705,0.04372937444869501,0.1410924992585338,0.11675042236784064,0.30959049126941,True
sub-02,2,LOR_task2,1502,1577,1201.6000000000001,1261.6000000000001,0.15283895618666596,0.32868584,1.0,0.2747182043647532,0.04281253296309024,0.1363500539142061,0.1120789468345519,0.3134924033316892,True
sub-02,2,LOR_task2,1521,1596,1216.8,1276.8000000000002,0.15081853331999953,0.32229636,1.0,0.25278525009968233,0.04096029451591369,0.13341856106144778,0.0890022971200373,0.3232945307344031,False
sub-02,2,LOR_task2,1540,1615,1232.0,1292.0,0.15609742304666663,0.3476219945000001,1.0,0.1748238779102685,0.04006963600996609,0.09726826455086646,0.04936607553405837,0.32804856249413644,False
sub-02,2,LOR_task2,1559,1634,1247.2,1307.2,0.15627834818666664,0.3476219945000001,1.0,0.15543951529107436,0.04186063898372509,0.05706971071667255,0.02949148589453709,0.3193000584851025,False
sub-02,2,LOR_task2,1578,1653,1262.4,1322.4,0.15422211665333332,0.3476219945000001,1.0,0.16707681932991517,0.04414882355842838,0.04912520825029633,0.037274509359704305,0.30922513223788944,False
sub-02,2,LOR_task2,1597,1672,1277.6000000000001,1337.6000000000001,0.15655559565333316,0.3476219945000001,1.0,0.17346284722882735,0.04685101800390195,0.09022158836404216,0.044650002398587865,0.29828390836821633,False
sub-02,2,LOR_task2,1616,1691,1292.8000000000002,1352.8000000000002,0.15237684493333303,0.312823119999995,1.0,0.19446583303853895,0.0404425457833902,0.14241889655110607,0.08676810598441419,0.3252357149123518,False
sub-02,2,LOR_task2,1635,1710,1308.0,1368.0,0.16088047472666636,0.312823119999995,1.0,0.21819381929441006,0.04384570873058656,0.1281560906261835,0.08324635443774701,0.30960897575154445,False
sub-02,2,LOR_task2,1654,1729,1323.2,1383.2,0.16534508467999967,0.3221843705000001,1.0,0.24444331575079942,0.04108846184479958,0.1201362063177997,0.09775347975446791,0.3206115627304692,False
sub-02,2,LOR_task2,1673,1748,1338.4,1398.4,0.15783180807999983,0.3221843705000001,1.0,0.30610030871733007,0.04043045249274706,0.13822055182379406,0.13304026795208568,0.32294657109033603,True
sub-02,2,LOR_task2,1692,1767,1353.6000000000001,1413.6000000000001,0.15433249374666666,0.3221843705000001,1.0,0.28534543864997236,0.03870616349085187,0.1460786068385178,0.1228677032412721,0.33250347142367775,True
