subject,run,phase,window_start_tr,window_stop_tr,window_start_sec,window_stop_sec,fd_mean,fd_max,valid_fraction,R_phase,D_eff,M_tau,mean_fc,mean_abs_fc,inside_baseline_regime
sub-16,3,LOR_task3,912,987,729.6,789.6,0.4566621479999993,2.9468615,0.8133333333333334,0.11448321779027675,0.04384655978256171,0.038673508396004155,0.011815554885651105,0.31158436817463453,False
sub-16,3,LOR_task3,988,1063,790.4000000000001,850.4000000000001,0.6412931079733336,5.559092,0.8,0.22854994831141184,0.04229978274218493,0.0834521890860716,0.0751659969945359,0.3172546612091045,True
sub-16,3,LOR_task3,1007,1082,805.6,865.6,0.4063657466400003,3.738525,0.88,0.16776923171989294,0.0424346690956839,0.08384968520756413,0.05159470929534147,0.3174492229903029,True
sub-16,3,LOR_task3,1026,1101,820.8000000000001,880.8000000000001,0.29064100986666663,3.5251567,0.9333333333333333,0.11472375822294635,0.0367592029577889,0.048572013275178384,0.01252182457625665,0.345116377637097,False
sub-16,3,LOR_task3,1045,1120,836.0,896.0,0.15934038239999973,0.3063455,1.0,0.14014184644708302,0.04075286934574166,0.0766879981642442,0.02400384043641447,0.3268134586643254,True
sub-16,3,LOR_task3,1064,1139,851.2,911.2,0.1645394264,0.3140305999999999,1.0,0.17165939402420535,0.043527846551043026,0.07974841398344402,0.0374295304969642,0.31575920270418417,True
sub-16,3,LOR_task3,1083,1158,866.4000000000001,926.4000000000001,0.16559283066666744,0.3140305999999999,1.0,0.18574446998473446,0.043719757944357875,0.09655144769225267,0.041550318663396556,0.31157127484214087,True
sub-16,3,LOR_task3,1102,1177,881.6,941.6,0.5647434422666678,5.7159525,0.8266666666666667,0.202429675546054,0.035237830948428445,0.09712201921902008,0.03817696907474208,0.35664031551052455,False
sub-16,3,LOR_task3,1520,1595,1216.0,1276.0,0.8905532399999984,18.289063,0.8666666666666667,0.14465993858414827,0.026358607133768246,0.09458892160103788,0.042183125691066824,0.41848657854211474,False
sub-16,3,LOR_task3,1539,1614,1231.2,1291.2,1.3433482799999998,32.61346,0.84,0.22695639570658854,0.03301380043393269,0.08623337559776548,0.06301008086565658,0.3676379565197925,False
sub-16,3,ROR,1760,1835,1408.0,1468.0,0.32072626666666537,1.5682200000000115,0.96,0.12805683297204837,0.047096681973524526,0.05122807547866202,0.021315463453422962,0.29966386507578197,False
sub-16,3,ROR,1779,1854,1423.2,1483.2,0.287706533333333,1.5939900000000198,0.9733333333333334,0.1375312855224747,0.04347319030324389,0.06354986197328506,0.02660208289157776,0.3149079384162983,True
sub-16,3,ROR,1798,1873,1438.4,1498.4,0.4230683999999997,1.6608799999999897,0.8666666666666667,0.1982046550124409,0.039625245235510184,0.05320717194107608,0.04011102989146968,0.33052553227310505,False
sub-16,3,ROR,1912,1987,1529.6000000000001,1589.6000000000001,0.5011322666666693,1.4645700000000008,0.8133333333333334,0.17685776759759245,0.043057201354190035,0.08780492530073991,0.03544296461859227,0.314652969540661,True
sub-16,3,ROR,1931,2006,1544.8000000000002,1604.8000000000002,0.49411306666666877,1.577480000000005,0.84,0.17716198399319447,0.04158354228502987,0.1018529204746153,0.05272626432446143,0.3205885581204641,True
sub-16,3,ROR,1950,2025,1560.0,1620.0,0.48765946666666726,1.577480000000005,0.8533333333333334,0.21808830755852662,0.036284443162517145,0.09372303180242647,0.06909772181702198,0.34641513325596884,False
sub-16,3,ROR,1969,2044,1575.2,1635.2,0.427478933333335,1.577480000000005,0.92,0.2533440258210421,0.03601911577425826,0.08985606436379366,0.08197224634006846,0.34568622387919984,False
sub-16,3,ROR,1988,2063,1590.4,1650.4,0.42964226666666644,1.577480000000005,0.92,0.24370586911031125,0.0353122011562774,0.08524252460085555,0.06707874212304551,0.3497907189031167,False
sub-16,3,ROR,2007,2082,1605.6000000000001,1665.6000000000001,0.3959665333333326,1.386510000000004,0.9466666666666667,0.20598772842026983,0.03980297864355285,0.09256261660087271,0.051910008108971784,0.32871746660999124,True
sub-16,3,ROR,2026,2101,1620.8000000000002,1680.8000000000002,0.3506989333333326,0.7433100000000059,1.0,0.16620302024428366,0.04033987468867356,0.08265347072539513,0.03230704832588076,0.3252881307906408,True
sub-16,3,ROR,2045,2120,1636.0,1696.0,0.356085866666664,0.7433100000000059,1.0,0.12270210708053897,0.04690754022069288,0.07296634560593508,0.01697265061918912,0.2983756129738784,False
