t,R,D_eff,M_tau,R_ok,D_ok,M_ok,Pi_window,Access_all,subject,condition,filename,band
16.54,0.15103981075982803,66.51405243173079,0.00010974143908738935,True,True,False,0.6666666666666666,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
18.044,0.1427983336690173,66.49819136494052,0.00016469594737760287,False,True,True,0.6666666666666666,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
19.548,0.1359240458713039,66.48768856218105,0.00021634133368960386,False,True,True,0.6666666666666666,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
21.052,0.1470129208163617,66.47406726475498,0.00018721977139507658,True,False,True,0.6666666666666666,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
22.556,0.15472236782288482,66.51285377960423,0.0001194251667671841,True,True,False,0.6666666666666666,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
24.06,0.14804325612403543,66.50303380162967,0.00013519375936728618,True,True,False,0.6666666666666666,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
25.564,0.14521139906658873,66.47805356731651,0.00014585416806166675,False,False,True,0.3333333333333333,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
27.068,0.1500139837214683,66.49838242441668,0.00012245212223768343,True,True,False,0.6666666666666666,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
28.572,0.14429018459834234,66.49988963472961,0.00018534529921886093,False,True,True,0.6666666666666666,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
30.076,0.1459437416083175,66.51262970977938,0.000175576620495231,False,True,True,0.6666666666666666,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
31.58,0.15335383712001852,66.50476004140728,0.0001500698074854724,True,True,True,1.0,1,23,moderate,23-2010-anest 20100420 094.022.set,gamma
33.084,0.14932560761335698,66.5256925693038,0.0001850240662238515,True,True,True,1.0,1,23,moderate,23-2010-anest 20100420 094.022.set,gamma
34.588,0.14642397224211381,66.51574688743652,0.00012574797449877996,True,True,False,0.6666666666666666,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
36.092,0.14861180663902782,66.494453443494,0.00024527880059345045,True,True,True,1.0,1,23,moderate,23-2010-anest 20100420 094.022.set,gamma
37.596,0.14705912877038685,66.48462435886682,0.000285133120185027,True,True,True,1.0,1,23,moderate,23-2010-anest 20100420 094.022.set,gamma
39.1,0.15415260292725372,66.52220847225668,0.00016581036917942844,True,True,True,1.0,1,23,moderate,23-2010-anest 20100420 094.022.set,gamma
40.604,0.1542677523690787,66.48116019890061,0.0001858025435631562,True,False,True,0.6666666666666666,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
42.108,0.15715919634786374,66.50425890537231,0.0001672052582472676,True,True,True,1.0,1,23,moderate,23-2010-anest 20100420 094.022.set,gamma
43.612,0.1550984334119691,66.52247611914426,0.00019310801585750834,True,True,True,1.0,1,23,moderate,23-2010-anest 20100420 094.022.set,gamma
45.116,0.14300113489648586,66.5114857827711,0.0002590978762482381,False,True,True,0.6666666666666666,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
46.62,0.14123532772133596,66.49554472218668,0.00018894940468475622,False,True,True,0.6666666666666666,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
48.124,0.15641404336799453,66.50537941737326,0.00019242216590294067,True,True,True,1.0,1,23,moderate,23-2010-anest 20100420 094.022.set,gamma
49.628,0.15814776825149499,66.49220317806484,0.0001809833669338173,True,True,True,1.0,1,23,moderate,23-2010-anest 20100420 094.022.set,gamma
51.132,0.14905739719687006,66.49588790930312,0.00012494884806242893,True,True,False,0.6666666666666666,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
52.636,0.15592557465116286,66.52976775442717,0.00010289023374422942,True,True,False,0.6666666666666666,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
54.14,0.15158575583534992,66.52369405614553,0.00013090896578232393,True,True,False,0.6666666666666666,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
55.644,0.14502208215943654,66.47372433682717,0.00016371220073771694,False,False,True,0.3333333333333333,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
57.148,0.15181276872550997,66.49246420476499,0.00014712633216608668,True,True,True,1.0,1,23,moderate,23-2010-anest 20100420 094.022.set,gamma
58.652,0.1537777745660398,66.52019254821118,0.00013397921129444846,True,True,False,0.6666666666666666,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
60.156,0.16705782765989718,66.51735424703165,0.00016404661067763232,True,True,True,1.0,1,23,moderate,23-2010-anest 20100420 094.022.set,gamma
61.66,0.1486763090957391,66.46244108166736,0.0001848054805757029,True,False,True,0.6666666666666666,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
63.164,0.15701967235808398,66.48441942549088,0.00012946260431412064,True,True,False,0.6666666666666666,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
64.668,0.14603674816305837,66.50872048438428,0.00013315367918125074,False,True,False,0.3333333333333333,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
66.172,0.14371875453296595,66.49522520179269,0.0001453918917167829,False,True,True,0.6666666666666666,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
67.676,0.14287180145214445,66.48747372538358,0.00013431902073501195,False,True,False,0.3333333333333333,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
69.18,0.15433922028139196,66.51097916650316,0.00014541318356615498,True,True,True,1.0,1,23,moderate,23-2010-anest 20100420 094.022.set,gamma
70.684,0.15211488746986934,66.48379473805956,0.00016152033785755683,True,False,True,0.6666666666666666,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
72.188,0.15531563978103163,66.47183513328211,0.00019653682486421171,True,False,True,0.6666666666666666,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
73.692,0.1586195960755632,66.51349644504664,0.00018437979038451408,True,True,True,1.0,1,23,moderate,23-2010-anest 20100420 094.022.set,gamma
75.196,0.1569778481614228,66.48743791448176,0.0003240888057063528,True,True,True,1.0,1,23,moderate,23-2010-anest 20100420 094.022.set,gamma
76.7,0.1453457553676842,66.52012726449634,0.00040905489619439257,False,True,False,0.3333333333333333,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
78.204,0.14933412227354276,66.49296954432103,0.0002623985231978317,True,True,True,1.0,1,23,moderate,23-2010-anest 20100420 094.022.set,gamma
79.708,0.15184088458561007,66.5239674195249,0.00022378796700316846,True,True,True,1.0,1,23,moderate,23-2010-anest 20100420 094.022.set,gamma
81.212,0.15097499822670832,66.49029028401725,0.00015876608593817502,True,True,True,1.0,1,23,moderate,23-2010-anest 20100420 094.022.set,gamma
82.716,0.15092970391881144,66.50067607909074,0.0001618607891971342,True,True,True,1.0,1,23,moderate,23-2010-anest 20100420 094.022.set,gamma
84.22,0.14373217954206255,66.51116956992318,0.00023288739917601945,False,True,True,0.6666666666666666,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
85.724,0.15431804232678117,66.53000018713577,0.00014615648672761347,True,True,True,1.0,1,23,moderate,23-2010-anest 20100420 094.022.set,gamma
87.228,0.14778546263039266,66.48532209151537,9.471918146341649e-05,True,True,False,0.6666666666666666,0,23,moderate,23-2010-anest 20100420 094.022.set,gamma
1.5,0.20460651807754593,66.49625202010428,0.0019120180496477168,True,False,False,0.3333333333333333,0,24,baseline,24-2010-anest 20100420 134.003.set,alpha
3.004,0.20538198427111007,66.5358964512462,0.000415879522939869,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
4.508,0.22045489963964698,66.55079311249828,0.00033056149741228144,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
6.012,0.22600254878762424,66.54103745218409,0.00021760965070114556,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
7.516,0.2159623632645089,66.5250200548206,0.00014671447231048702,True,True,False,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,alpha
9.02,0.20273503046225116,66.53787718661602,0.00031368050792709155,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
10.524,0.2171107665190338,66.55694157782436,0.00035092088447680794,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
12.028,0.2078167610039468,66.55043677310424,0.00027121135247748783,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
13.532,0.20754682961573154,66.52972989095095,0.00020542005222832642,True,True,False,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,alpha
15.036,0.23631504664633055,66.54913710847752,0.0002602301773620661,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
16.54,0.23402504175741398,66.53430004328953,0.00021884303719421752,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
18.044,0.23164326447206215,66.55943596621951,0.0002102416868823756,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
19.548,0.21121084683266397,66.5141244014634,0.00023434721874786922,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
21.052,0.21881246000817695,66.52840457413778,0.00015067587847764047,True,True,False,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,alpha
22.556,0.24263254888949232,66.56012721136803,0.00037070473049614195,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
24.06,0.2097127815891105,66.49019908936101,0.0004795948893971711,True,False,True,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,alpha
25.564,0.20696474415578917,66.51530577698385,0.00046760513561054927,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
27.068,0.20386403102968412,66.54206831590432,0.000360411113429331,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
28.572,0.19956333356199596,66.51943101689267,0.0002403908297122317,False,True,True,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,alpha
30.076,0.1919474519902103,66.4771838479821,0.00023856297407689705,False,False,True,0.3333333333333333,0,24,baseline,24-2010-anest 20100420 134.003.set,alpha
31.58,0.19538782560632398,66.51827340214989,0.00025853355314106407,False,True,True,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,alpha
33.084,0.22685884484926633,66.5531055625766,0.00022039917143899424,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
34.588,0.22308134708806068,66.55119475769911,0.0002774931024656506,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
36.092,0.21632505602772498,66.55284343619918,0.0004761517135902616,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
37.596,0.24359706887760152,66.57224690052487,0.000490641863319761,True,False,True,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,alpha
39.1,0.21058877550793723,66.53093912852759,0.0004989209983182047,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
40.604,0.20959285260652713,66.52860092957687,0.00043162370806988784,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
42.108,0.20241050372789793,66.52182451402882,0.0005779104913929468,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
43.612,0.2179489012385695,66.54411778027543,0.0009915118121817095,True,True,False,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,alpha
45.116,0.21769954482102172,66.56380830453027,0.0008202840915127683,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
46.62,0.22050439728042678,66.56062144701826,0.0010714073028556977,True,True,False,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,alpha
48.124,0.2092972718872356,66.49686336866264,0.0010180805107643316,True,False,False,0.3333333333333333,0,24,baseline,24-2010-anest 20100420 134.003.set,alpha
49.628,0.2156804822536831,66.53222010927213,0.0002886865540788133,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
51.132,0.20693461917509803,66.54593554623219,0.00043394800211906255,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
52.636,0.22759524052806338,66.5699462670953,0.000334436864194937,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
54.14,0.21574055922052415,66.55109193837716,0.0001781362840205602,True,True,False,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,alpha
55.644,0.21612347223676778,66.53946543163917,0.000217878385781036,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
57.148,0.23107281780016137,66.5686020005116,0.00038754167221621085,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
58.652,0.2218076174498718,66.5772298863998,0.0003872031061646539,True,False,True,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,alpha
60.156,0.2192984004706944,66.52224153781586,0.0002724297750967406,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
61.66,0.2101823102911232,66.51864871163362,0.00022670745956833907,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
63.164,0.21337647091603434,66.52831551010559,0.0003325797458085034,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
64.668,0.21586120711625148,66.57195603549846,0.0004381020038311531,True,False,True,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,alpha
66.172,0.21964941489296413,66.5815436172169,0.0003316998090958176,True,False,True,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,alpha
67.676,0.23592360632560763,66.56761159100873,0.0007558465548142463,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
69.18,0.2751602747502427,66.60776834543346,0.000787402166757648,True,False,True,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,alpha
70.684,0.23113941629780074,66.58055705125967,0.00031739954192067663,True,False,True,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,alpha
72.188,0.2103462092390049,66.54695056715387,0.0002845488301324207,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
73.692,0.21833498919666655,66.5328387148068,0.00039874715325688106,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
75.196,0.2255900629870505,66.52226599335071,0.0004327624671905749,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
76.7,0.23324558652417365,66.54722906021033,0.0004847536493606563,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
78.204,0.2186316874154891,66.55179499421978,0.0004290530385909698,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
79.708,0.20918883074791636,66.53147955294922,0.0001641111739082645,True,True,False,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,alpha
81.212,0.2001627684788068,66.50408605809825,0.0002011351155951496,False,False,False,0.0,0,24,baseline,24-2010-anest 20100420 134.003.set,alpha
82.716,0.20367881258836917,66.5286684876496,0.00037792240203615875,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
84.22,0.21117351205807763,66.5254286956687,0.0003931390504388744,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,alpha
85.724,0.20042217386985614,66.52987924569803,0.0010458694217997321,False,True,False,0.3333333333333333,0,24,baseline,24-2010-anest 20100420 134.003.set,alpha
87.228,0.1998022595508929,66.51324950435786,0.0010723998599582465,False,False,False,0.0,0,24,baseline,24-2010-anest 20100420 134.003.set,alpha
1.5,0.2216551268612329,66.5277429727305,0.0014813600736721295,True,True,False,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
3.004,0.20597093305601052,66.50330608365937,0.00032416247421680587,True,False,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
4.508,0.20770571664798884,66.54454034557965,0.0003697020793498231,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
6.012,0.21334125803424084,66.54889514753162,0.0019021146588161031,True,True,False,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
7.516,0.217497271869014,66.55486897105226,0.002015473994070058,True,True,False,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
9.02,0.21397398341554735,66.53113484806074,0.0004193605729696869,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
10.524,0.22851774028099822,66.57292683480667,0.0006380558917319594,True,False,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
12.028,0.23236786559880748,66.5871676486624,0.0006160763501665271,True,False,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
13.532,0.2163000672281191,66.53821930282021,0.00042429089799653533,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
15.036,0.21350201916775183,66.48970464499898,0.000422320422712655,True,False,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
16.54,0.20514005488111484,66.53376023013465,0.0003651277201087867,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
18.044,0.20365373543832194,66.50715341441857,0.00026452990118014044,True,False,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
19.548,0.21381498516257544,66.53011901420136,0.0003244971570528814,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
21.052,0.2218583080940558,66.54634724443007,0.0003240896492389572,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
22.556,0.21050550891862804,66.55591146748714,0.0005521223559838591,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
24.06,0.24299778280835285,66.59004019172592,0.000874321407055017,True,False,False,0.3333333333333333,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
25.564,0.20759958564592457,66.51898465920095,0.00063468617172404,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
27.068,0.21658286121408446,66.53504157974972,0.0001437193844231873,True,True,False,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
28.572,0.2418956785424094,66.54851584135906,0.0003988489943014085,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
30.076,0.23181278751918089,66.57362967021342,0.00039599015236454105,True,False,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
31.58,0.2003194578595921,66.50367324673809,0.0007117419669213935,False,False,True,0.3333333333333333,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
33.084,0.19664655793165162,66.51558304348926,0.00082047080644289,False,True,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
34.588,0.20819238386230965,66.53121839852267,0.000649684837845072,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
36.092,0.20580023722946536,66.49392920077638,0.0004965647016501818,True,False,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
37.596,0.2522433266732284,66.58611404508675,0.000440595132745958,True,False,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
39.1,0.23870570648531936,66.57049750839612,0.0004670466489653295,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
40.604,0.21916085518222822,66.52029766523114,0.000301207002441443,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
42.108,0.21475031742643283,66.5379013370062,0.0003277670820009455,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
43.612,0.23783302654639804,66.58603205420313,0.00043871340733499025,True,False,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
45.116,0.23682664067594966,66.55869655520969,0.0009582594043442238,True,True,False,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
46.62,0.24453382334309853,66.59454618177382,0.0008513227714215339,True,False,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
48.124,0.21236924099456034,66.50684100652614,0.00031800546840828287,True,False,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
49.628,0.19672448994913588,66.53103495404949,0.00032985837193116576,False,True,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
51.132,0.20821983110954803,66.5234671574185,0.0002516066197728181,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
52.636,0.21329577958446314,66.52644059558627,0.00026863708563516634,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
54.14,0.21019907804958085,66.5133944043199,0.0004053856231686853,True,False,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
55.644,0.20933714949504426,66.53053298052025,0.0015225477418475766,True,True,False,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
57.148,0.20747278205278602,66.55801850179141,0.0016268986976445637,True,True,False,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
58.652,0.2058305654836479,66.54511244219634,0.0005317393432939615,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
60.156,0.2140162187139925,66.52879099535774,0.0003377788692602049,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
61.66,0.19930783586131426,66.50561908573636,0.0006204387725727655,False,False,True,0.3333333333333333,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
63.164,0.20546166448160327,66.54719608548153,0.0005134670919620575,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
64.668,0.19936139888400445,66.52775415723448,0.0004821925473926814,False,True,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
66.172,0.2518948828749723,66.61929788625008,0.0007991701190776702,True,False,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
67.676,0.23923371274388883,66.60407336698105,0.0007449419235287451,True,False,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
69.18,0.20590447013098634,66.53743034309859,0.0003243792476288793,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
70.684,0.18734799791834977,66.4844880874345,0.0005003775081049089,False,False,True,0.3333333333333333,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
72.188,0.20726213462731558,66.53582322550004,0.0005335807088781506,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
73.692,0.22543484937388908,66.54516010042924,0.0004911935397551127,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
75.196,0.20350801854237874,66.53329105020785,0.0004502267761702628,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
76.7,0.2177653149937759,66.54996614315043,0.0004553039594344344,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
78.204,0.22196619938601886,66.59316305365584,0.0004433801393514265,True,False,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
79.708,0.19365869387061027,66.52435552402272,0.0002657194844915951,False,True,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
81.212,0.2068560962715805,66.53331482401333,0.0002685215009686355,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
82.716,0.21420126314971125,66.52239712212302,0.00016411721526712447,True,True,False,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
84.22,0.23669190776175983,66.5771314626056,0.0003196109938471411,True,False,True,0.6666666666666666,0,24,moderate,24-2010-anest 20100420 134.015.set,alpha
85.724,0.21620934549591,66.56944861536589,0.0002774310527263121,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
87.228,0.21430787186921854,66.53257191353903,0.0002458128361790218,True,True,True,1.0,1,24,moderate,24-2010-anest 20100420 134.015.set,alpha
1.5,0.1442588244144727,66.50696746778061,0.002259891777539393,False,True,False,0.3333333333333333,0,24,baseline,24-2010-anest 20100420 134.003.set,gamma
3.004,0.15026583261786614,66.53352421419223,0.00039308730592365135,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
4.508,0.1499798517548326,66.542352928793,0.0004032740990997621,True,False,True,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,gamma
6.012,0.15166146579858306,66.52131340267161,0.0002487629349133504,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
7.516,0.15174458332105176,66.49262974022622,0.00014335186692737164,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
9.02,0.15287821839368926,66.51938136930649,0.00028846988470271497,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
10.524,0.16875587469125528,66.57885992164294,0.00048525820362220603,True,False,False,0.3333333333333333,0,24,baseline,24-2010-anest 20100420 134.003.set,gamma
12.028,0.178432938212666,66.56272567377354,0.0004234058613775125,True,False,False,0.3333333333333333,0,24,baseline,24-2010-anest 20100420 134.003.set,gamma
13.532,0.1584045730504755,66.50788687776034,0.00019832706975566412,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
15.036,0.15849419432856524,66.50255381714507,0.000240056541172834,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
16.54,0.16769740229606384,66.54807060516556,0.0002687876846796429,True,False,True,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,gamma
18.044,0.16219469824464539,66.51138705694838,0.0001982801789709304,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
19.548,0.16419943040031906,66.54623877894495,0.00019328826701718035,True,False,True,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,gamma
21.052,0.15434965566141753,66.50408116271517,0.0002873940728116551,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
22.556,0.15575051273647142,66.52518993103934,0.00025919661543326295,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
24.06,0.15986699825978207,66.50097875527698,0.00014097907355255758,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
25.564,0.16332421948578982,66.52384900542737,0.00023342520968580287,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
27.068,0.15597745639384197,66.50665668756663,0.0005116950118146003,True,True,False,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,gamma
28.572,0.15413615436126063,66.51920916229454,0.00041693190393914516,True,True,False,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,gamma
30.076,0.1615618248801807,66.5195292432955,0.00013636630812028123,True,True,False,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,gamma
31.58,0.15171303491808277,66.48077539638787,0.00021983649986015186,True,False,True,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,gamma
33.084,0.15060720712490844,66.5016002190019,0.0001783737725682809,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
34.588,0.15890820159271923,66.52250989688022,9.347450450536544e-05,True,True,False,0.6666666666666666,0,24,baseline,24-2010-anest 20100420 134.003.set,gamma
36.092,0.14965151061542173,66.50872965887177,0.00017417552792672102,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
37.596,0.1583566122497009,66.52013022047394,0.0002502440667564869,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
39.1,0.1518659348304635,66.50908901329998,0.00019733805418347447,True,True,True,1.0,1,24,baseline,24-2010-anest 20100420 134.003.set,gamma
