subject,condition,acq,run,filename,band,n_channels,duration_s,R_mean,D_mean,M_mean,Pi,Access_all,n_windows,theta_power,alpha_power,beta_power,gamma_power,alpha_gamma_ratio,spectral_entropy
1022,sed2,rest,1.0,sub-1022_task-sed2_acq-rest_run-1_eeg.vhdr,gamma,62,60.0,0.0941272154808631,4.6149534988619,0.0026693708262865,0.6666666666666666,0.3076923076923077,117,0.1028601034990995,0.4336866026465381,0.0859072608630059,0.0058935220697871,73.58699898592435,0.740187316746165
1022,sed2,rest,2.0,sub-1022_task-sed2_acq-rest_run-2_eeg.vhdr,gamma,62,60.0,0.0933439622816738,4.633590913422278,0.0026187432553446,0.6638176638176638,0.3076923076923077,117,0.104519773937639,0.3789701087599904,0.0606173241354832,0.0046904127046876,80.79675127530801,0.6893872872958801
1022,sed2,rest,3.0,sub-1022_task-sed2_acq-rest_run-3_eeg.vhdr,gamma,62,60.0,0.0916509027616112,4.60118883053716,0.0024412312782386,0.6638176638176637,0.2564102564102564,117,0.114282631578721,0.3978821898592133,0.0633885730146495,0.0049563126489293,80.27786339606347,0.7061687142650799
1022,sed,rest,1.0,sub-1022_task-sed_acq-rest_run-1_eeg.vhdr,gamma,62,120.0,0.0879714894381183,4.689141428870973,0.0022226358386582,0.7398030942334739,0.3628691983122363,237,0.0780035555024666,0.4450413171155875,0.1551212021424489,0.0094093257660307,47.29789659052564,0.7862748676406448
1022,sed,rest,2.0,sub-1022_task-sed_acq-rest_run-2_eeg.vhdr,gamma,62,120.0,0.0894894042113753,4.7508959428598265,0.0023667112110598,0.6666666666666666,0.2953586497890295,237,0.0954240884153699,0.4558793101455764,0.1068919385896235,0.0065768546767315,69.31570370394986,0.7568872452375547
1022,sed,rest,3.0,sub-1022_task-sed_acq-rest_run-3_eeg.vhdr,gamma,62,120.0,0.0889126089571703,4.710427432878137,0.0022471616321542,0.6835443037974684,0.3586497890295358,237,0.0982892612303685,0.4557640722626,0.1143411088641113,0.00686677165727,66.37239374542116,0.7650368326567717
1024,awake,EC,,sub-1024_task-awake_acq-EC_eeg.vhdr,gamma,62,120.0,0.0857958934635664,5.01876336459325,0.001956506310076,0.8312236286919831,0.5738396624472574,237,0.1976900353762876,0.3009677293107203,0.1573652396748011,0.0214704123556589,14.017789892022122,0.8315414325986015
1024,sed2,rest,1.0,sub-1024_task-sed2_acq-rest_run-1_eeg.vhdr,gamma,62,60.0,0.0940470036751233,4.797954048427362,0.0024273807481776,0.7435897435897436,0.3418803418803419,117,0.039795206097953,0.3730753475857907,0.3709075019617081,0.0210094445374675,17.75750648251089,0.8504467025305601
1024,sed2,rest,2.0,sub-1024_task-sed2_acq-rest_run-2_eeg.vhdr,gamma,62,60.0,0.0903854608086627,4.506460408434403,0.0022149306436785,0.7207977207977209,0.3076923076923077,117,0.0482400223522573,0.3796337597632159,0.2152967014935017,0.0114635214073493,33.11667909362594,0.7818925349102142
1024,sed2,rest,3.0,sub-1024_task-sed2_acq-rest_run-3_eeg.vhdr,gamma,62,60.0,0.0843308718119227,4.368957734124868,0.0021508167378377,0.6666666666666667,0.2222222222222222,117,0.0633325668225437,0.2974407756599492,0.0804020081261086,0.0075074755936247,39.61927973138054,0.6321752885150715
1024,sed,rest,1.0,sub-1024_task-sed_acq-rest_run-1_eeg.vhdr,gamma,62,120.0,0.089292043166079,4.188916071429079,0.0021803436791856,0.6272855133614628,0.1308016877637131,237,0.0497585064545972,0.4596865710273712,0.2331658940134817,0.0119312941322235,38.52780477076174,0.8005810952309714
1024,sed,rest,2.0,sub-1024_task-sed_acq-rest_run-2_eeg.vhdr,gamma,62,120.0,0.0833385681279507,4.105276610222275,0.0019308297788926,0.6033755274261603,0.160337552742616,237,0.0425651551787216,0.4289422550274329,0.2359225782894239,0.0118843631128246,36.09299471239318,0.7956520095927374
1024,sed,rest,3.0,sub-1024_task-sed_acq-rest_run-3_eeg.vhdr,gamma,62,120.0,0.0878895276004192,4.171754694392746,0.002106291090985,0.6174402250351617,0.1645569620253164,237,0.0520085153637109,0.4276823503795217,0.1896145336160672,0.0091000944458585,46.99757270400231,0.7636186255515316
1033,awake,EC,,sub-1033_task-awake_acq-EC_eeg.vhdr,gamma,62,120.0,0.2174848791271088,3.56080057368794,0.0107311753395378,0.8312236286919831,0.6540084388185654,237,0.0946150937523568,0.6017234540838474,0.0793752637794167,0.0278115648921055,21.635728028846483,0.7084722643573733
1033,sed2,rest,1.0,sub-1033_task-sed2_acq-rest_run-1_eeg.vhdr,gamma,62,60.0,0.0726496807240856,5.912040841229701,0.0014786103822561,0.3333333333333333,0.0,117,0.2061995553495362,0.339772060349315,0.0660075212626077,0.0063374816114232,53.61310393126299,0.756464138200268
1033,sed2,rest,2.0,sub-1033_task-sed2_acq-rest_run-2_eeg.vhdr,gamma,62,60.0,0.0736046517836311,5.779763862779156,0.0013873744154182,0.3418803418803419,0.0,117,0.1555466909043988,0.4167544887023379,0.0916299406256925,0.007880729552165,52.88272943397268,0.7761588015079726
1033,sed2,rest,3.0,sub-1033_task-sed2_acq-rest_run-3_eeg.vhdr,gamma,62,60.0,0.0756063849684489,6.26225971498588,0.0019428904521741,0.4017094017094018,0.1025641025641025,117,0.122105308893121,0.3596781085331565,0.0618646337033773,0.0052321708128892,68.743571516886,0.7135653876935202
1033,sed,rest,1.0,sub-1033_task-sed_acq-rest_run-1_eeg.vhdr,gamma,62,120.0,0.114796661661353,5.4485661710804365,0.0046110342206148,0.5850914205344585,0.3291139240506329,237,0.1763164144908081,0.1249125729546639,0.0463976370087221,0.0318738276222869,3.918969959648113,0.6367643861329381
1033,sed,rest,2.0,sub-1033_task-sed_acq-rest_run-2_eeg.vhdr,gamma,62,120.0,0.0995722832680429,6.238245878200531,0.003801052574825,0.6075949367088608,0.2784810126582278,237,0.131350978493717,0.2845930607046829,0.0723982245314833,0.0073712831316616,38.6083474997276,0.7101109344147634
1033,sed,rest,3.0,sub-1033_task-sed_acq-rest_run-3_eeg.vhdr,gamma,62,120.0,0.0721931419066352,6.0712313578950505,0.0015262460652571,0.3333333333333333,0.0337552742616033,237,0.1409064537897961,0.3914497974596175,0.0774799854689368,0.0068473061263225,57.16843824137346,0.7558572705750376
1036,awake,EC,,sub-1036_task-awake_acq-EC_eeg.vhdr,gamma,62,120.0,0.1027566143729601,7.202348017394497,0.0026033943526229,0.8312236286919831,0.6033755274261603,237,0.2789463975222825,0.1605484971176977,0.0895211382930357,0.0150627145646887,10.658669552393276,0.7547558954020435
1036,sed2,rest,1.0,sub-1036_task-sed2_acq-rest_run-1_eeg.vhdr,gamma,62,60.0,0.1103789702210696,6.014824421032455,0.0073187716920773,0.49002849002849,0.1111111111111111,117,0.0842807642533809,0.0940477947501132,0.0331115079211257,0.0047979332264948,19.6017306391776,0.5166398229354346
1036,sed,rest,1.0,sub-1036_task-sed_acq-rest_run-1_eeg.vhdr,gamma,62,120.0,0.0864091463917568,5.0906537619064105,0.0022756416561406,0.3122362869198312,0.0,237,0.090859333492408,0.2553451067822893,0.0714494305803293,0.0043739660946936,58.37839187498159,0.6367931348459077
1036,sed,rest,2.0,sub-1036_task-sed_acq-rest_run-2_eeg.vhdr,gamma,62,26.98,0.0847724730635118,5.3445628070967,0.0019989660735149,0.2599999999999999,0.02,50,0.1098123118772068,0.3664449337702735,0.0843388955102968,0.004460917624604,82.14564009588864,0.7159415327636184
1037,awake,EC,,sub-1037_task-awake_acq-EC_eeg.vhdr,gamma,62,120.0,0.0935206335565478,5.278921795894331,0.0027299946802179,0.8312236286919831,0.5907172995780591,237,0.2155283347222851,0.2659318417997784,0.1027732330783957,0.0219243018901057,12.129546615468822,0.7947620289925847
1045,awake,EC,,sub-1045_task-awake_acq-EC_eeg.vhdr,gamma,62,120.0,0.1323786722638753,5.983809878664449,0.0044068109303937,0.8312236286919829,0.6118143459915611,237,0.1975008827524825,0.509268005314899,0.0644287054528963,0.0171484533371548,29.697605683294537,0.7327065280632299
1045,sed2,rest,1.0,sub-1045_task-sed2_acq-rest_run-1_eeg.vhdr,gamma,62,60.0,0.1433020861341454,6.369486631939963,0.0059312292582049,0.5384615384615385,0.1025641025641025,117,0.1057071148800871,0.3605837963925544,0.1035360848841319,0.0417781556502339,8.630917061124602,0.798309475943438
1045,sed2,rest,2.0,sub-1045_task-sed2_acq-rest_run-2_eeg.vhdr,gamma,62,60.0,0.0967241826485461,7.302834782201251,0.0025293674353771,0.1168091168091168,0.0085470085470085,117,0.0795736596320815,0.4066934432006611,0.1144683380540345,0.0096107238275103,42.316629887355575,0.745192273306238
1045,sed2,rest,3.0,sub-1045_task-sed2_acq-rest_run-3_eeg.vhdr,gamma,62,60.0,0.0773079380888148,5.71683910793903,0.0016841010027388,0.1652421652421651,0.0,117,0.0551045105822762,0.240789043130707,0.0235360783717228,0.0028398582206231,84.78910718052775,0.5111417580703282
1045,sed,rest,1.0,sub-1045_task-sed_acq-rest_run-1_eeg.vhdr,gamma,62,120.0,0.0821053216236241,4.82047143998707,0.001864494663758,0.0337552742616033,0.0,237,0.063180808047137,0.3753751858340957,0.0656987108535519,0.0050540605514146,74.27200009599326,0.6600032320112776
1045,sed,rest,2.0,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,gamma,62,120.0,0.0975538363936466,4.509927181748416,0.0030491265917158,0.0886075949367088,0.0084388185654008,237,0.086810215299042,0.4135428973071398,0.124677952548597,0.012935264829328,31.970191776634262,0.7708004683708637
1045,sed,rest,3.0,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,gamma,62,120.0,0.078468317265356,5.093206380625574,0.0017235094784857,0.0829817158931083,0.0,237,0.0929916991066737,0.4422444742267474,0.0883285391387072,0.0070006507165931,63.17190959339744,0.7424333406897984
1046,awake,EC,,sub-1046_task-awake_acq-EC_eeg.vhdr,gamma,62,120.0,0.085369907114311,4.888861855588627,0.0020426760061165,0.8312236286919831,0.6033755274261603,237,0.106109576711975,0.6568896673868153,0.0845324404686682,0.0116020867579457,56.61823437756344,0.7141934429305427
1046,sed2,rest,1.0,sub-1046_task-sed2_acq-rest_run-1_eeg.vhdr,gamma,62,60.0,0.0838411483072134,5.964741340500515,0.0022547183273598,0.5954415954415955,0.188034188034188,117,0.1288778695424233,0.517792707639181,0.071832298628693,0.0041272075738189,125.45836337342227,0.7576258964571563
1046,sed2,rest,2.0,sub-1046_task-sed2_acq-rest_run-2_eeg.vhdr,gamma,62,60.0,0.1240254991954072,8.089505687281767,0.0053336070861624,0.3760683760683761,0.0,117,0.1132930274427353,0.4292048080748674,0.0591959453451385,0.0052680367510006,81.47338909734516,0.7198263221211635
1046,sed,rest,1.0,sub-1046_task-sed_acq-rest_run-1_eeg.vhdr,gamma,62,120.0,0.100443160789878,5.099211579046637,0.005638595838792,0.7974683544303798,0.4978902953586498,237,0.1189398615529614,0.5090130483979994,0.0881213741008399,0.003744455623784,135.9377969467457,0.7709833780670451
1046,sed,rest,2.0,sub-1046_task-sed_acq-rest_run-2_eeg.vhdr,gamma,62,120.0,0.1700838578880144,5.202620747596601,0.0119419263529273,0.4528832630098452,0.0084388185654008,237,0.1098841406232091,0.1865251375604067,0.0593207020726086,0.0168411758804924,11.075541213567416,0.6371734951814798
1054,awake,EC,,sub-1054_task-awake_acq-EC_eeg.vhdr,gamma,62,120.0,0.1100867897660862,8.385839577354137,0.00336027462982,0.8312236286919831,0.5991561181434599,237,0.2163622285031294,0.3474884412490421,0.1319516586734896,0.036927289002453,9.41007180940221,0.8207855245152457
1054,sed2,rest,1.0,sub-1054_task-sed2_acq-rest_run-1_eeg.vhdr,gamma,62,60.0,0.0977170764956993,4.566907341372724,0.0041332643214012,0.2393162393162393,0.0,117,0.0798817100106862,0.2742695268064649,0.0759595204072154,0.0052764175126353,51.980254803130656,0.6333583550672748
1054,sed2,rest,2.0,sub-1054_task-sed2_acq-rest_run-2_eeg.vhdr,gamma,62,60.0,0.0931910318178955,4.795289533368261,0.0025133108715699,0.2222222222222222,0.0,117,0.0958049077401195,0.377263771846166,0.1385189645622207,0.0056768354869148,66.4567033251722,0.7454536182906505
1054,sed,rest,1.0,sub-1054_task-sed_acq-rest_run-1_eeg.vhdr,gamma,62,120.0,0.0996102431414908,4.57392773941474,0.003302835045336,0.3291139240506329,0.0,237,0.1109485331688079,0.4305044374980117,0.1122313682635167,0.005428980453349,79.29747419759909,0.7629659596517516
1054,sed,rest,2.0,sub-1054_task-sed_acq-rest_run-2_eeg.vhdr,gamma,62,120.0,0.1074972658272097,6.569998568086927,0.0031912039641704,0.5639943741209564,0.1139240506329113,237,0.0962204263976669,0.3253674012540118,0.1017711629338747,0.0067112633545934,48.480797729809765,0.7093161480224193
1055,awake,EC,,sub-1055_task-awake_acq-EC_eeg.vhdr,gamma,62,120.0,0.1042414180959611,5.620494393326868,0.0033222852556705,0.8312236286919831,0.5949367088607594,237,0.1353912891393796,0.459000956492011,0.1104585078890327,0.0152149835287096,30.16769328706391,0.7570081066320138
1055,sed2,rest,1.0,sub-1055_task-sed2_acq-rest_run-1_eeg.vhdr,gamma,62,60.0,0.3419363541591844,5.3122567931354325,0.0121483785193068,0.5925925925925923,0.0,117,0.0915134239896871,0.3642957452122463,0.0913363015070006,0.0060122626589722,60.59212077303494,0.6966073182063697
1055,sed2,rest,2.0,sub-1055_task-sed2_acq-rest_run-2_eeg.vhdr,gamma,62,60.0,0.329190474952388,5.689322977914893,0.0110805247711029,0.6039886039886041,0.0,117,0.0585630102399526,0.1686024393846509,0.0618183404623461,0.0049670835952786,33.943950432194846,0.5380585283774583
1055,sed,rest,1.0,sub-1055_task-sed_acq-rest_run-1_eeg.vhdr,gamma,62,120.0,0.3370870473752665,5.438649684943729,0.0120154278349081,0.5949367088607594,0.0,237,0.0833985399614801,0.2717744980339859,0.1127724174043336,0.0064448942396713,42.16896164391887,0.707847470158222
1055,sed,rest,2.0,sub-1055_task-sed_acq-rest_run-2_eeg.vhdr,gamma,62,120.0,0.3698692628805041,5.389318106735268,0.0120769142575666,0.6385372714486639,0.0,237,0.1007644351602827,0.3288085211624217,0.0911392359927947,0.0056606392262979,58.08681810647268,0.7055641485176958
1057,awake,EC,,sub-1057_task-awake_acq-EC_eeg.vhdr,gamma,62,120.0,0.101351181339249,6.030244861331823,0.0026613560944866,0.8312236286919831,0.5907172995780591,237,0.0986127775232235,0.556994511231648,0.0715250068402509,0.0146088679864892,38.12715069426646,0.7093184848800753
1057,sed2,rest,1.0,sub-1057_task-sed2_acq-rest_run-1_eeg.vhdr,gamma,62,60.0,0.0780640549575757,6.320526255411371,0.0017862546999463,0.3475783475783476,0.0512820512820512,117,0.0590632318166194,0.1448056102887632,0.0248668936725994,0.0030588078399597,47.34053847701869,0.463324135611418
1057,sed2,rest,2.0,sub-1057_task-sed2_acq-rest_run-2_eeg.vhdr,gamma,62,60.0,0.0871061793327762,5.538357208970259,0.0021026679362999,0.5099715099715099,0.1111111111111111,117,0.0801986898273689,0.2132344285881824,0.1698133701283772,0.0072387186052041,29.45748276572385,0.6633523397728278
1057,sed2,rest,3.0,sub-1057_task-sed2_acq-rest_run-3_eeg.vhdr,gamma,62,60.0,0.0799175082604144,5.847046826417332,0.0018671284166523,0.358974358974359,0.0512820512820512,117,0.0543958478058772,0.1439182337692932,0.0264165172674019,0.0028440624902148,50.60304905881879,0.4547549986003359
1057,sed,rest,1.0,sub-1057_task-sed_acq-rest_run-1_eeg.vhdr,gamma,62,120.0,0.0933736599877392,5.047700216252081,0.0024223809171746,0.5766526019690577,0.1687763713080168,237,0.089460669800247,0.345940600245888,0.0678273096700478,0.0037825347774161,91.45734818352216,0.6795305658626071
1057,sed,rest,2.0,sub-1057_task-sed_acq-rest_run-2_eeg.vhdr,gamma,62,120.0,0.0837513042968018,5.136470593579578,0.0019733749353573,0.3164556962025316,0.0295358649789029,237,0.095562041546925,0.2579387297362815,0.1300618347692632,0.0058798146659202,43.86851360935623,0.6808631543027286
1057,sed,rest,3.0,sub-1057_task-sed_acq-rest_run-3_eeg.vhdr,gamma,62,120.0,0.0850557474958147,5.312230985943469,0.002015678085764,0.3699015471167369,0.0379746835443038,237,0.0875311870487286,0.2445093663901621,0.0568618467017338,0.0041288214829298,59.220135174610334,0.6074586959031298
1060,awake,EC,,sub-1060_task-awake_acq-EC_eeg.vhdr,gamma,62,120.0,0.1520085796584794,7.08576626383842,0.0054478152683266,0.8312236286919831,0.5864978902953587,237,0.1154133092715069,0.3769729760107889,0.1333494710063353,0.099430980950711,3.791302996335388,0.8605967948207502
1060,sed2,rest,1.0,sub-1060_task-sed2_acq-rest_run-1_eeg.vhdr,gamma,62,60.0,0.1028602646534745,5.076586348022188,0.0035592293531573,0.0911680911680911,0.0,117,0.0695855867075128,0.3522883603218719,0.0273445011718007,0.0028860423502118,122.06624763283304,0.6076373287230813
1060,sed2,rest,2.0,sub-1060_task-sed2_acq-rest_run-2_eeg.vhdr,gamma,62,60.0,0.110548671358504,5.401184281152351,0.0065879708055813,0.1196581196581196,0.0,117,0.102401673729356,0.4843783009379896,0.0716066889343127,0.0073568207620488,65.84070980373441,0.7549703771803078
1060,sed2,rest,3.0,sub-1060_task-sed2_acq-rest_run-3_eeg.vhdr,gamma,62,60.0,0.1604931632454384,5.378283222676251,0.0087564896170505,0.4786324786324787,0.1452991452991453,117,0.0972733096680003,0.3522527067332039,0.051300281636837,0.005344879481676,65.90470521831806,0.6902382695919882
1060,sed,rest,1.0,sub-1060_task-sed_acq-rest_run-1_eeg.vhdr,gamma,62,120.0,0.1000990623277286,4.686495415196914,0.0028718533333405,0.0323488045007032,0.0,237,0.0854405336116857,0.4878924766747194,0.0472851591598142,0.0036384528357251,134.09339039663183,0.7156665055633402
1060,sed,rest,2.0,sub-1060_task-sed_acq-rest_run-2_eeg.vhdr,gamma,62,120.0,0.0906732225662902,4.784825246584951,0.002382004340616,0.0042194092827004,0.0,237,0.0833836011693534,0.517692150955559,0.0704083354084796,0.0054876097370275,94.33836873786842,0.7484511638161112
1060,sed,rest,3.0,sub-1060_task-sed_acq-rest_run-3_eeg.vhdr,gamma,62,120.0,0.1174434167907018,5.194661785372502,0.0032860308686602,0.080168776371308,0.0126582278481012,237,0.0858824447124163,0.51808001760256,0.0826479696761186,0.0063131334533672,82.06384695450525,0.7544145426463952
1061,awake,EC,,sub-1061_task-awake_acq-EC_eeg.vhdr,gamma,62,120.0,0.1092227206421171,6.738926066577785,0.0032012901624719,0.8312236286919831,0.5949367088607594,237,0.1386229807769488,0.5301627163290098,0.0663159797369972,0.0267246874067855,19.837938915407523,0.7339006899354861
1061,sed2,rest,1.0,sub-1061_task-sed2_acq-rest_run-1_eeg.vhdr,gamma,62,60.0,0.1074571613604059,5.396176438437073,0.0045123697372204,0.8119658119658119,0.5384615384615384,117,0.0681346840291993,0.2720641157128883,0.0998744276366949,0.0074219539659581,36.65666978319874,0.6493742691607693
1061,sed2,rest,2.0,sub-1061_task-sed2_acq-rest_run-2_eeg.vhdr,gamma,62,60.0,0.0970497024358863,4.783318573504054,0.0026860874145109,0.7777777777777778,0.4871794871794871,117,0.0642014801496724,0.2349099978210692,0.0317393945665352,0.003743563495338,62.75037088347979,0.5514758974892258
1061,sed2,rest,3.0,sub-1061_task-sed2_acq-rest_run-3_eeg.vhdr,gamma,62,60.0,0.1098888425001207,4.543100688869944,0.0061270573047111,0.7578347578347576,0.452991452991453,117,0.0784281356790898,0.3154374110060473,0.072775978726705,0.0053860295764306,58.56585198266327,0.6543656525621084
1061,sed,rest,1.0,sub-1061_task-sed_acq-rest_run-1_eeg.vhdr,gamma,62,120.0,0.0999033431166262,4.457897424271442,0.0026780309766413,0.7566807313642756,0.4050632911392405,237,0.0664138737316489,0.3362964110353698,0.0488548984633334,0.004976406451741,67.5781639279352,0.6338987146177923
1061,sed,rest,2.0,sub-1061_task-sed_acq-rest_run-2_eeg.vhdr,gamma,62,120.0,0.0745789783262465,52.53896032008194,0.0017653579656373,0.0872011251758087,0.0168776371308016,237,0.1034726030887022,0.1770929580511389,0.0333084903810705,0.0072076403296572,24.57017136355768,0.582411572890278
1061,sed,rest,3.0,sub-1061_task-sed_acq-rest_run-3_eeg.vhdr,gamma,62,120.0,0.1084532209653842,4.322081798400417,0.0030905322869584,0.7454289732770745,0.2742616033755274,237,0.0751606671205385,0.4524888355948133,0.1504369588361915,0.0082162219786406,55.07261570050732,0.7877460406280844
1062,awake,EC,,sub-1062_task-awake_acq-EC_eeg.vhdr,gamma,62,120.0,0.2883831934431324,6.762015599919704,0.0081209515465559,0.8312236286919831,0.5822784810126582,237,0.1484465684205493,0.4779720907141885,0.0783159743278049,0.0237031708517574,20.1649008769046,0.7809764796481109
1062,sed2,rest,1.0,sub-1062_task-sed2_acq-rest_run-1_eeg.vhdr,gamma,62,60.0,0.2028063006597533,5.649984586763929,0.0161836712803918,0.2022792022792022,0.0,117,0.0906159493640867,0.2368445732848678,0.0958339423063323,0.0083330587040716,28.42228546172593,0.6455057811978145
1062,sed2,rest,2.0,sub-1062_task-sed2_acq-rest_run-2_eeg.vhdr,gamma,62,60.0,0.2343085576233924,4.94015624341361,0.0075396232519175,0.1282051282051281,0.0,117,0.0986584528821311,0.3672275424771654,0.0867905567741034,0.0071531679616849,51.33774914734816,0.7224010336127409
1062,sed2,rest,3.0,sub-1062_task-sed2_acq-rest_run-3_eeg.vhdr,gamma,62,60.0,0.2738419247077623,5.941823048815646,0.0163408907238022,0.4387464387464387,0.1367521367521367,117,0.0934598992079195,0.2197458712871349,0.0637480223457782,0.0055867117482704,39.33366909718095,0.6093422799141572
1062,sed,rest,1.0,sub-1062_task-sed_acq-rest_run-1_eeg.vhdr,gamma,62,120.0,0.0875491061903789,4.687285749134067,0.0022361011971085,0.0042194092827004,0.0,237,0.0839341422293641,0.2158354029391723,0.0407541130346457,0.0069233393103155,31.175043318533973,0.5764442579342538
1062,sed,rest,2.0,sub-1062_task-sed_acq-rest_run-2_eeg.vhdr,gamma,62,120.0,0.185621849766411,5.049056646671053,0.0056240086182243,0.0661040787623066,0.0042194092827004,237,0.1102439215450862,0.3248261684387413,0.1179320099391411,0.0103072120931199,31.51445468208111,0.7412285115660038
1062,sed,rest,3.0,sub-1062_task-sed_acq-rest_run-3_eeg.vhdr,gamma,62,120.0,0.2032138161026434,4.421250816335782,0.0064129033344109,0.1040787623066104,0.0,237,0.0998965980165015,0.4019092965676238,0.0775986750964732,0.0062987509356835,63.80777722562873,0.722830529444655
1064,awake,EC,,sub-1064_task-awake_acq-EC_eeg.vhdr,gamma,62,120.0,0.1044814846688573,4.546244272736132,0.0029109733970849,0.8312236286919831,0.6118143459915611,237,0.2159002670629121,0.1597946723272331,0.1399038883161616,0.0591691368674516,2.7006422737329774,0.8152702085497883
1064,sed2,rest,1.0,sub-1064_task-sed2_acq-rest_run-1_eeg.vhdr,gamma,62,60.0,0.3579390936200003,4.7352824531471205,0.0085223648436578,0.6381766381766382,0.0,117,0.1024095859798239,0.3856778170175188,0.1733327933671093,0.0102839493110675,37.50288972787453,0.7908644691430966
1064,sed2,rest,2.0,sub-1064_task-sed2_acq-rest_run-2_eeg.vhdr,gamma,62,60.0,0.7891102981755889,1.7203912193964337,0.0024509643285261,0.4273504273504273,0.0,117,0.1893383516055979,0.1883221407669564,0.1029320753893388,0.0182803878250948,10.301867912130977,0.7121513408523445
1064,sed2,rest,3.0,sub-1064_task-sed2_acq-rest_run-3_eeg.vhdr,gamma,62,60.0,0.2837287430038517,5.447918360522074,0.0106309923240167,0.4501424501424502,0.0,117,0.0866505996912046,0.1834405206047769,0.027555580088833,0.0032694236551415,56.10790766139625,0.5359614861878084
1064,sed,rest,1.0,sub-1064_task-sed_acq-rest_run-1_eeg.vhdr,gamma,62,120.0,0.084903060261725,4.381042647272318,0.0019231615578318,0.4697609001406469,0.1350210970464135,237,0.1159491821613932,0.4228323863765546,0.1321758338446836,0.0103779800625802,40.74322592509221,0.7828383394414612
1064,sed,rest,2.0,sub-1064_task-sed_acq-rest_run-2_eeg.vhdr,gamma,62,120.0,0.0874424768316888,4.832758237557588,0.0020109345247117,0.4992967651195499,0.1518987341772152,237,0.1140063495465384,0.4148324804673912,0.1843730807522413,0.009372587476499,44.260187644371015,0.8066168163676818
1064,sed,rest,3.0,sub-1064_task-sed_acq-rest_run-3_eeg.vhdr,gamma,62,120.0,0.1512020929887094,4.431687765996798,0.0047341739103422,0.7355836849507735,0.4008438818565401,237,0.1128209612230169,0.3560738911427291,0.0675856542712023,0.0060060505636513,59.28586303258971,0.6775487692512179
1067,awake,EC,,sub-1067_task-awake_acq-EC_eeg.vhdr,gamma,62,120.0,0.1922122813451809,6.51692354121911,0.0111318805393704,0.8312236286919831,0.6666666666666666,237,0.0925982824955,0.06242800588849,0.0377163349311964,0.0112478485079913,5.550217522807666,0.4988533414245911
1067,sed2,rest,1.0,sub-1067_task-sed2_acq-rest_run-1_eeg.vhdr,gamma,62,60.0,0.0967826916677041,5.283944116811431,0.0027859545471304,0.168091168091168,0.0085470085470085,117,0.0806792038636983,0.195295969589389,0.0323128189801131,0.0036280576901645,53.82934512452695,0.5216374703618472
1067,sed2,rest,2.0,sub-1067_task-sed2_acq-rest_run-2_eeg.vhdr,gamma,62,60.0,0.1861044784391289,5.504693570053918,0.00893330731751,0.7777777777777778,0.4871794871794871,117,0.0718541761727099,0.1165298384972325,0.0210491071698416,0.0030417251543628,38.31044310225646,0.4750681453476647
1067,sed2,rest,3.0,sub-1067_task-sed2_acq-rest_run-3_eeg.vhdr,gamma,62,60.0,0.1691903221406721,5.653832304221767,0.0106669100216704,0.7122507122507123,0.4102564102564102,117,0.0802259769163315,0.0730448775371335,0.0141147667410907,0.0021898129504942,33.35667436220505,0.450827544861802
1067,sed,rest,1.0,sub-1067_task-sed_acq-rest_run-1_eeg.vhdr,gamma,62,120.0,0.152736724320175,4.52034590993152,0.0080533226846551,0.3052039381153306,0.0379746835443038,237,0.0727114044565748,0.2690447681333938,0.1055920428174246,0.0084580100353111,31.80946428041058,0.6607014493723063
1067,sed,rest,2.0,sub-1067_task-sed_acq-rest_run-2_eeg.vhdr,gamma,62,120.0,0.1625144231115702,4.783304043425256,0.0070901323858539,0.559774964838256,0.1054852320675105,237,0.0636949687212812,0.3421428978530709,0.1358073336975387,0.0090901308304535,37.63894097862634,0.7031145731662417
1067,sed,rest,3.0,sub-1067_task-sed_acq-rest_run-3_eeg.vhdr,gamma,62,120.0,0.1043125272044953,4.714019354023982,0.0029192078421707,0.0253164556962025,0.0,237,0.108831634498334,0.3551247688524221,0.0945054067285619,0.0077289837625226,45.94714903250984,0.7225689054143953
1068,awake,EC,,sub-1068_task-awake_acq-EC_eeg.vhdr,gamma,62,120.0,0.1332711732860058,5.375697500341447,0.0043050247771346,0.8312236286919831,0.5822784810126582,237,0.168596504921407,0.200729547540874,0.1519484628672897,0.049186165289301,4.081016406872761,0.7798024710668244
1068,sed2,rest,1.0,sub-1068_task-sed2_acq-rest_run-1_eeg.vhdr,gamma,62,60.0,0.2146187239489053,4.57261257137038,0.0192879419942451,0.6980056980056978,0.2478632478632478,117,0.0810100417074523,0.0316227993206787,0.0241255908526095,0.0054995334938066,5.750087593891521,0.4339057604894297
1068,sed,rest,1.0,sub-1068_task-sed_acq-rest_run-1_eeg.vhdr,gamma,62,120.0,0.1793402470204519,4.309993900929792,0.0067958171377555,0.6118143459915611,0.0970464135021097,237,0.0837965311692749,0.2317594912626098,0.0352124678760828,0.0041566445759025,55.75638883113562,0.5750228144685736
1068,sed,rest,2.0,sub-1068_task-sed_acq-rest_run-2_eeg.vhdr,gamma,62,120.0,0.3876462613144713,4.435783740631202,0.0447943782358895,0.4641350210970464,0.0084388185654008,237,0.085898121075959,0.0281307742351677,0.012712116730039,0.0030885059270046,9.10821442176799,0.4501437293039546
